Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed (kph),Distance (m),Average_Q (PCUs),Capacity (PCUs),V_C (%),Delay (s),Total_Time (s),Net_Speed_kph (kph),Actual_Flow_Total (PCUs),Demand_Flow_Total (PCUs),Capacity_Indices,Fixed_Flow (PCUs),Actual_Flow_UC1 (PCUs),Actual_Flow_UC2 (PCUs),Actual_Flow_UC3 (PCUs),Actual_Flow_UC4 (PCUs),Actual_Flow_UC5 (PCUs),Actual_Flow_UC6 (PCUs),Actual_Flow_UC7 (PCUs),Actual_Flow_UC8 (PCUs),Actual_Flow_UC9 (PCUs),Actual_Flow_UC10 (PCUs),Actual_Flow_%_HGV (%),Demand_Flow_UC1 (PCUs),Demand_Flow_UC2 (PCUs),Demand_Flow_UC3 (PCUs),Demand_Flow_UC4 (PCUs),Demand_Flow_UC5 (PCUs),Demand_Flow_UC6 (PCUs),Demand_Flow_UC7 (PCUs),Demand_Flow_UC8 (PCUs),Demand_Flow_UC9 (PCUs),Demand_Flow_UC10 (PCUs),Demand_Flow_%_HGV (%),Car_Veh_Actual_Tot,LGV_Veh_Actual_Tot,HGV_Veh_Actual_Tot,Car_PCU_Actual_Tot,LGV_PCU_Actual_Tot,HGV_PCU_Actual_Tot,Car_Veh_Demand_Tot,LGV_Veh_Demand_Tot,HGV_Veh_Demand_Tot,Car_PCU_Demand_Tot,LGV_PCU_Demand_Tot,HGV_PCU_Demand_Tot,Fixed_Tot,Fixed_PCU_Tot,Period,wkt_geom
7046-7045,7046,7045,56387,32230,56405,32233,1,64,179,0.28,1650,25.03,3.56,13.63,47.28,412.95,412.95,0,4,1.43,154.02,9.49,6.14,23.44,40.1,28.33,14.85,90.04,41.09,0.099503572,1.43,154.02,9.49,6.14,23.44,40.1,28.33,14.85,90.04,41.09,9.950357186,277.8,90.04,17.86521739,277.8,90.04,41.09,277.8,90.04,17.86521739,277.8,90.04,41.09,2,4,AM,"LineString (56387 32230, 56405 32233)"
1003-7045,1003,7045,56415,32236,56405,32233,1,64,102,1,1650,61.59,6.26,11.99,30.61,1016.28,1016.28,0,4,0.17,421.23,1.8,80.65,22.15,8.01,342.38,14.66,74.72,46.5,0.045755107,0.17,421.23,1.8,80.65,22.15,8.01,342.38,14.66,74.72,46.5,4.575510686,891.05,74.72,20.2173913,891.05,74.72,46.5,891.05,74.72,20.2173913,891.05,74.72,46.5,2,4,AM,"LineString (56415 32236, 56405 32233)"
7037-7046,7037,7046,56346,32224,56387,32230,1,64,414,0,1980,20.86,0,23.29,64,412.95,412.95,0,4,1.43,154.02,9.49,6.14,23.44,40.1,28.33,14.85,90.04,41.09,0.099503572,1.43,154.02,9.49,6.14,23.44,40.1,28.33,14.85,90.04,41.09,9.950357186,277.8,90.04,17.86521739,277.8,90.04,41.09,277.8,90.04,17.86521739,277.8,90.04,41.09,2,4,AM,"LineString (56346 32224, 56387 32230)"
7045-7046,7045,7046,56405,32233,56387,32230,1,64,179,0,1980,51.33,0,10.07,64,1016.28,1016.28,0,4,0.17,421.23,1.8,80.65,22.15,8.01,342.38,14.66,74.72,46.5,0.045755107,0.17,421.23,1.8,80.65,22.15,8.01,342.38,14.66,74.72,46.5,4.575510686,891.05,74.72,20.2173913,891.05,74.72,46.5,891.05,74.72,20.2173913,891.05,74.72,46.5,2,4,AM,"LineString (56405 32233, 56387 32230)"
1009-7047,1009,7047,56385,32137,56385,32126,1,48,108,0.72,1650,51.56,5.17,13.27,29.3,850.78,850.78,0,6,0.71,387.5,1.24,49.02,10.48,6.43,240.24,11.15,129.9,8.12,0.009544183,0.71,387.5,1.24,49.02,10.48,6.43,240.24,11.15,129.9,8.12,0.954418299,706.77,129.9,3.530434783,706.77,129.9,8.12,706.77,129.9,3.530434783,706.77,129.9,8.12,3,6,AM,"LineString (56385 32137, 56385 32126)"
1013-7047,1013,7047,56362,32076,56385,32126,1,48,562,0.31,1650,28.15,6.18,48.33,41.86,464.54,464.54,43,10,3.63,141.92,10.11,18.53,32.62,55.43,91.08,26.33,70.95,3.95,0.008503035,3.63,141.92,10.11,18.53,32.62,55.43,91.08,26.33,70.95,3.95,0.850303526,379.65,70.95,1.717391304,379.65,70.95,3.95,379.65,70.95,1.717391304,379.65,70.95,3.95,5,10,AM,"LineString (56362 32076, 56385 32126)"
1013-7048,1013,7048,56362,32076,56359,32073,1,48,37,0.56,1650,43.57,4.55,7.32,18.19,718.9,718.9,0,6,1.23,394.78,1.64,50.47,13.58,7.45,168.38,15.51,57.72,2.15,0.00299068,1.23,394.78,1.64,50.47,13.58,7.45,168.38,15.51,57.72,2.15,0.299068021,653.04,57.72,0.934782609,653.04,57.72,2.15,653.04,57.72,0.934782609,653.04,57.72,2.15,3,6,AM,"LineString (56362 32076, 56359 32073)"
2031-7048,2031,7048,56347,32052,56359,32073,1,48,252,0.27,1650,24.09,3.52,22.42,40.46,397.53,397.53,0,10,2.21,123.27,8.3,14.72,29.65,42.61,86.3,31.26,47.83,1.38,0.003471436,2.21,123.27,8.3,14.72,29.65,42.61,86.3,31.26,47.83,1.38,0.347143612,338.32,47.83,0.6,338.32,47.83,1.38,338.32,47.83,0.6,338.32,47.83,1.38,5,10,AM,"LineString (56347 32052, 56359 32073)"
1072-7049,1072,7049,56224,31947,56225,31945,2,48,22,0.4,3300,18.29,2.63,4.28,18.49,603.63,603.63,0,22,6.02,148.6,7.74,28.86,51.54,42.43,99.34,51.08,113.39,32.63,0.054056293,6.02,148.6,7.74,28.86,51.54,42.43,99.34,51.08,113.39,32.63,5.405629276,435.61,113.39,14.18695652,435.61,113.39,32.63,435.61,113.39,14.18695652,435.61,113.39,32.63,11,22,AM,"LineString (56224 31947, 56225 31945)"
4000-7049,4000,7049,56225,31943,56225,31945,1,48,14,1.64,1650,76.4,9.17,10.22,4.93,1260.59,1260.59,0,32,1.89,468.18,3.61,67.38,86.35,16.3,305.13,80.04,148.84,50.87,0.04035412,1.89,468.18,3.61,67.38,86.35,16.3,305.13,80.04,148.84,50.87,4.03541199,1028.88,148.84,22.1173913,1028.88,148.84,50.87,1028.88,148.84,22.1173913,1028.88,148.84,50.87,16,32,AM,"LineString (56225 31943, 56225 31945)"
2071-7050,2071,7050,56237,31895,56235,31897,2,48,29,0.58,3300,26.46,2.88,5.05,20.65,873.21,873.21,0,20,4.7,264.12,7.58,41.27,70.94,34.59,182.58,68.58,139.13,39.72,0.04548734,4.7,264.12,7.58,41.27,70.94,34.59,182.58,68.58,139.13,39.72,4.548733982,674.36,139.13,17.26956522,674.36,139.13,39.72,674.36,139.13,17.26956522,674.36,139.13,39.72,10,20,AM,"LineString (56237 31895, 56235 31897)"
1050-7050,1050,7050,56230,31901,56235,31897,1,48,70,0.58,1650,44.88,4.64,9.89,25.48,740.53,740.53,0,18,2.31,222.01,4.07,40.53,47.98,20.78,185.05,50.58,119.39,29.83,0.04028196,2.31,222.01,4.07,40.53,47.98,20.78,185.05,50.58,119.39,29.83,4.028196022,573.31,119.39,12.96956522,573.31,119.39,29.83,573.31,119.39,12.96956522,573.31,119.39,29.83,9,18,AM,"LineString (56230 31901, 56235 31897)"
6001-7051,6001,7051,56323,31880,56325,31876,1,48,47,0,1980,12.75,0,3.52,48,252.4,252.4,0,4,2.8,38.52,7.05,4.23,30.99,30.27,16.81,21.31,56.36,40.06,0.158716323,2.8,38.52,7.05,4.23,30.99,30.27,16.81,21.31,56.36,40.06,15.87163233,151.98,56.36,17.4173913,151.98,56.36,40.06,151.98,56.36,17.4173913,151.98,56.36,40.06,2,4,AM,"LineString (56323 31880, 56325 31876)"
7004-7051,7004,7051,56331,31866,56325,31876,1,48,95,0,1980,29.05,0,7.13,48,575.16,575.16,0,0,0.69,288.87,1.08,43.25,21.11,1.66,116.76,10.07,55.21,36.46,0.063391056,0.69,288.87,1.08,43.25,21.11,1.66,116.76,10.07,55.21,36.46,6.33910564,483.49,55.21,15.85217391,483.49,55.21,36.46,483.49,55.21,15.85217391,483.49,55.21,36.46,0,0,AM,"LineString (56331 31866, 56325 31876)"
7053-7052,7053,7052,56387,31888,56383,31884,2,48,60,0,1531,0,4.27,8.77,24.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AM,"LineString (56387 31888, 56383 31884)"
7001-7052,7001,7052,56397,31873,56383,31884,2,48,175,0,1670,32.38,4.59,17.72,35.56,540.76,540.76,0,0,0.51,253.78,1.37,34.02,15.23,4.1,145.33,9.79,58.59,18.04,0.033360456,0.51,253.78,1.37,34.02,15.23,4.1,145.33,9.79,58.59,18.04,3.336045566,464.13,58.59,7.843478261,464.13,58.59,18.04,464.13,58.59,7.843478261,464.13,58.59,18.04,0,0,AM,"LineString (56397 31873, 56383 31884)"
7056-7052,7056,7052,56380,31878,56383,31884,2,48,65,0,1271.96,0,4.75,9.63,24.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AM,"LineString (56380 31878, 56383 31884)"
7054-7052,7054,7052,56364,31888,56383,31884,2,48,175,0,1670,11.74,4.22,17.35,36.32,196.07,196.07,0,0,3.42,36.7,5.89,3.26,23.89,25.55,16.17,17.82,53.22,10.16,0.051818228,3.42,36.7,5.89,3.26,23.89,25.55,16.17,17.82,53.22,10.16,5.181822818,132.7,53.22,4.417391304,132.7,53.22,10.16,132.7,53.22,4.417391304,132.7,53.22,10.16,0,0,AM,"LineString (56364 31888, 56383 31884)"
7052-7053,7052,7053,56383,31884,56387,31888,1,48,60,0,1250,0,0,4.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AM,"LineString (56383 31884, 56387 31888)"
7055-7054,7055,7054,56364,31894,56364,31888,1,48,60,0,8084.6,0,3.27,7.77,27.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AM,"LineString (56364 31894, 56364 31888)"
7052-7054,7052,7054,56383,31884,56364,31888,1,48,175,0,2236.24,24.18,1.06,14.19,44.41,540.76,540.76,0,0,0.51,253.78,1.37,34.02,15.23,4.1,145.33,9.79,58.59,18.04,0.033360456,0.51,253.78,1.37,34.02,15.23,4.1,145.33,9.79,58.59,18.04,3.336045566,464.13,58.59,7.843478261,464.13,58.59,18.04,464.13,58.59,7.843478261,464.13,58.59,18.04,0,0,AM,"LineString (56383 31884, 56364 31888)"
7002-7054,7002,7054,56349,31883,56364,31888,1,48,150,0,1740,11.27,1.17,12.42,43.49,196.07,196.07,0,0,3.42,36.7,5.89,3.26,23.89,25.55,16.17,17.82,53.22,10.16,0.051818228,3.42,36.7,5.89,3.26,23.89,25.55,16.17,17.82,53.22,10.16,5.181822818,132.7,53.22,4.417391304,132.7,53.22,10.16,132.7,53.22,4.417391304,132.7,53.22,10.16,0,0,AM,"LineString (56349 31883, 56364 31888)"
7054-7055,7054,7055,56364,31888,56364,31894,1,48,60,0,1250,0,0,4.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AM,"LineString (56364 31888, 56364 31894)"
7052-7056,7052,7056,56383,31884,56380,31878,1,48,65,0,1250,0,0,4.88,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AM,"LineString (56383 31884, 56380 31878)"
7061-7057,7061,7057,56191,31857,56187,31851,1,48,75,0,1129.76,3.83,4.66,10.28,26.26,43.28,43.28,0,0,0.12,22.08,0.14,4.41,0.77,0.56,12.07,0.51,0.57,2.05,0.047365989,0.12,22.08,0.14,4.41,0.77,0.56,12.07,0.51,0.57,2.05,4.736598891,40.66,0.57,0.891304348,40.66,0.57,2.05,40.66,0.57,0.891304348,40.66,0.57,2.05,0,0,AM,"LineString (56191 31857, 56187 31851)"
7058-7057,7058,7057,56200,31840,56187,31851,1,32,160,0,1129.78,11.87,4.81,22.81,25.25,134.09,134.09,0,0,1.6,59.24,2.57,7.75,4.03,10.81,31.91,3.73,12.11,0.34,0.00253561,1.6,59.24,2.57,7.75,4.03,10.81,31.91,3.73,12.11,0.34,0.253561041,121.64,12.11,0.147826087,121.64,12.11,0.34,121.64,12.11,0.147826087,121.64,12.11,0.34,0,0,AM,"LineString (56200 31840, 56187 31851)"
7041-7057,7041,7057,56186,31849,56187,31851,1,48,25,0,1066.45,0.56,4.8,6.67,13.49,5.96,5.96,0,4,0.01,0.79,0.01,0.11,0.05,0.06,0.73,0.11,0.09,0.01,0.001677852,0.01,0.79,0.01,0.11,0.05,0.06,0.73,0.11,0.09,0.01,0.167785235,1.87,0.09,0.004347826,1.87,0.09,0.01,1.87,0.09,0.004347826,1.87,0.09,0.01,2,4,AM,"LineString (56186 31849, 56187 31851)"
7060-7058,7060,7058,56204,31849,56200,31840,1,32,100,0,9542.11,0,3.2,14.45,24.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AM,"LineString (56204 31849, 56200 31840)"
7059-7058,7059,7058,56209,31832,56200,31840,1,32,120,0,1980,6.77,0.98,14.48,29.84,134.09,134.09,0,0,1.6,59.24,2.57,7.75,4.03,10.81,31.91,3.73,12.11,0.34,0.00253561,1.6,59.24,2.57,7.75,4.03,10.81,31.91,3.73,12.11,0.34,0.253561041,121.64,12.11,0.147826087,121.64,12.11,0.34,121.64,12.11,0.147826087,121.64,12.11,0.34,0,0,AM,"LineString (56209 31832, 56200 31840)"
7057-7058,7057,7058,56187,31851,56200,31840,1,32,160,0,1900,2.28,0.97,18.97,30.36,43.33,43.33,0,0,0.08,22.2,0.14,4.42,0.77,0.44,12.1,0.48,0.64,2.06,0.047542119,0.08,22.2,0.14,4.42,0.77,0.44,12.1,0.48,0.64,2.06,4.754211862,40.63,0.64,0.895652174,40.63,0.64,2.06,40.63,0.64,0.895652174,40.63,0.64,2.06,0,0,AM,"LineString (56187 31851, 56200 31840)"
7058-7059,7058,7059,56200,31840,56209,31832,1,32,120,0.14,825,5.25,12.74,26.24,16.46,43.33,43.33,0,0,0.08,22.2,0.14,4.42,0.77,0.44,12.1,0.48,0.64,2.06,0.047542119,0.08,22.2,0.14,4.42,0.77,0.44,12.1,0.48,0.64,2.06,4.754211862,40.63,0.64,0.895652174,40.63,0.64,2.06,40.63,0.64,0.895652174,40.63,0.64,2.06,0,0,AM,"LineString (56200 31840, 56209 31832)"
3016-7059,3016,7059,56206,31811,56209,31832,1,48,200,0.4,825,16.25,13.55,28.55,25.21,134.09,134.09,0,0,1.6,59.24,2.57,7.75,4.03,10.81,31.91,3.73,12.11,0.34,0.00253561,1.6,59.24,2.57,7.75,4.03,10.81,31.91,3.73,12.11,0.34,0.253561041,121.64,12.11,0.147826087,121.64,12.11,0.34,121.64,12.11,0.147826087,121.64,12.11,0.34,0,0,AM,"LineString (56206 31811, 56209 31832)"
7058-7060,7058,7060,56200,31840,56204,31849,1,32,100,0,1250,0,0,11.25,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AM,"LineString (56200 31840, 56204 31849)"
7057-7061,7057,7061,56187,31851,56191,31857,1,48,75,0,848.88,16.04,5.02,10.64,25.36,136.18,136.18,0,4,1.51,58.27,2.55,7.63,3.97,10.71,31.66,3.71,11.83,0.34,0.002496696,1.51,58.27,2.55,7.63,3.97,10.71,31.66,3.71,11.83,0.34,0.249669555,120.01,11.83,0.147826087,120.01,11.83,0.34,120.01,11.83,0.147826087,120.01,11.83,0.34,2,4,AM,"LineString (56187 31851, 56191 31857)"
2073-7061,2073,7061,56194,31881,56191,31857,1,48,240,0,1798.39,1.07,1.01,19.01,45.45,19.16,19.16,0,0,0.9,6.39,0.31,2.17,0.81,2.82,3.14,1.7,0.41,0.51,0.026617954,0.9,6.39,0.31,2.17,0.81,2.82,3.14,1.7,0.41,0.51,2.661795407,18.24,0.41,0.22173913,18.24,0.41,0.51,18.24,0.41,0.22173913,18.24,0.41,0.51,0,0,AM,"LineString (56194 31881, 56191 31857)"
7062-7061,7062,7061,56194,31855,56191,31857,1,30,40,0,698.17,8.58,5.88,10.68,13.48,59.94,59.94,0,0,0.19,30.28,0.15,3.96,0.95,0.73,19.57,1.87,0.6,1.64,0.027360694,0.19,30.28,0.15,3.96,0.95,0.73,19.57,1.87,0.6,1.64,2.736069403,57.7,0.6,0.713043478,57.7,0.6,1.64,57.7,0.6,0.713043478,57.7,0.6,1.64,0,0,AM,"LineString (56194 31855, 56191 31857)"
7061-7062,7061,7062,56191,31857,56194,31855,1,30,40,0,1250,9.81,0,4.8,30,122.6,122.6,0,0,2.16,54.27,2.11,6.9,3.52,10.28,28.29,4.38,10.33,0.36,0.002936378,2.16,54.27,2.11,6.9,3.52,10.28,28.29,4.38,10.33,0.36,0.293637847,111.91,10.33,0.156521739,111.91,10.33,0.36,111.91,10.33,0.156521739,111.91,10.33,0.36,0,0,AM,"LineString (56191 31857, 56194 31855)"
1047-7100,1047,7100,56225,32010,56227,32010,1,48,75,0,1250,7.55,0,5.63,48,94.38,94.38,0,0,0.05,35.72,0.17,4.89,3.66,0.98,23.72,7.89,10.5,6.78,0.071837254,0.05,35.72,0.17,4.89,3.66,0.98,23.72,7.89,10.5,6.78,7.183725366,77.08,10.5,2.947826087,77.08,10.5,6.78,77.08,10.5,2.947826087,77.08,10.5,6.78,0,0,AM,"LineString (56225 32010, 56227 32010)"
7006-7110,7006,7110,56337,31828,56385,31865,1,80,604,0,1620,77.93,13.04,40.22,54.06,1262.54,1262.54,7,0,2.65,442.2,11.58,55.4,54.64,46.29,223.51,32.92,182.08,211.26,0.167329352,2.65,442.2,11.58,55.4,54.64,46.29,223.51,32.92,182.08,211.26,16.73293519,869.19,182.08,91.85217391,869.19,182.08,211.26,869.19,182.08,91.85217391,869.19,182.08,211.26,0,0,AM,"LineString (56337 31828, 56385 31865)"
7001-7110,7001,7110,56397,31873,56385,31865,2,80,118,0,2200,45.27,0.63,5.94,71.5,995.87,995.87,5,0,1.12,378.83,4.97,52.35,20.5,22.17,211.62,14.96,116.63,172.71,0.17342625,1.12,378.83,4.97,52.35,20.5,22.17,211.62,14.96,116.63,172.71,17.34262504,706.52,116.63,75.09130435,706.52,116.63,172.71,706.52,116.63,75.09130435,706.52,116.63,172.71,0,0,AM,"LineString (56397 31873, 56385 31865)"
7001-7111,7001,7111,56397,31873,56405,31879,2,80,100,0,2200,66.3,0.95,5.45,66.07,1458.61,1458.61,5,0,6.07,478.9,17.46,58.66,78.53,71.85,239.68,50.74,235.29,221.42,0.151802058,6.07,478.9,17.46,58.66,78.53,71.85,239.68,50.74,235.29,221.42,15.18020581,1001.89,235.29,96.26956522,1001.89,235.29,221.42,1001.89,235.29,96.26956522,1001.89,235.29,221.42,0,0,AM,"LineString (56397 31873, 56405 31879)"
7016-7111,7016,7111,56523,31997,56405,31879,1,96,1710,0,1980,77.61,38.56,102.69,59.95,1536.63,1536.63,17,0,1.63,632.62,6.33,86.36,35.74,26.28,356.96,24.75,175.22,190.75,0.124135283,1.63,632.62,6.33,86.36,35.74,26.28,356.96,24.75,175.22,190.75,12.41352831,1170.67,175.22,82.93478261,1170.67,175.22,190.75,1170.67,175.22,82.93478261,1170.67,175.22,190.75,0,0,AM,"LineString (56523 31997, 56405 31879)"
1117-7500,1117,7500,56326,31817,56326,31819,4,64,25,0,6400,39.44,0.46,1.87,48.11,2524.36,2524.36,0,16,4.46,944.91,13,131.79,102.72,53.74,537.14,69.9,347.18,303.52,0.120236416,4.46,944.91,13,131.79,102.72,53.74,537.14,69.9,347.18,303.52,12.02364164,1857.66,347.18,131.9652174,1857.66,347.18,303.52,1857.66,347.18,131.9652174,1857.66,347.18,303.52,8,16,AM,"LineString (56326 31817, 56326 31819)"
1087-7501,1087,7501,56331,31823,56332,31824,4,64,30,0,6400,30.39,0.4,2.09,51.64,1945.04,1945.04,0,14,7.27,551.59,23.71,80.21,123.63,101.21,334.95,80.89,318.72,308.85,0.158788508,7.27,551.59,23.71,80.21,123.63,101.21,334.95,80.89,318.72,308.85,15.87885082,1303.46,318.72,134.2826087,1303.46,318.72,308.85,1303.46,318.72,134.2826087,1303.46,318.72,308.85,7,14,AM,"LineString (56331 31823, 56332 31824)"
1127-7502,1127,7502,56186,31965,56189,31955,2,32,100,0,1250,8.32,0,11.25,32,103.98,103.98,0,0,0.37,47.56,0.34,5.87,5.22,2.18,23.45,7.92,10.87,0.19,0.001827274,0.37,47.56,0.34,5.87,5.22,2.18,23.45,7.92,10.87,0.19,0.182727448,92.91,10.87,0.082608696,92.91,10.87,0.19,92.91,10.87,0.082608696,92.91,10.87,0.19,0,0,AM,"LineString (56186 31965, 56189 31955)"
2791-7503,2791,7503,56935,31959,57214,31938,1,80,3090,0,1730,14.27,5.08,144.13,77.18,246.89,246.89,18,4,1.22,64.32,6.31,12.31,10.23,28.22,54.76,5.96,31.3,28.27,0.114504435,1.22,64.32,6.31,12.31,10.23,28.22,54.76,5.96,31.3,28.27,11.45044352,183.33,31.3,12.29130435,183.33,31.3,28.27,183.33,31.3,12.29130435,183.33,31.3,28.27,2,4,AM,"LineString (56935 31959, 57214 31938)"
1322-7503,1322,7503,57315,31928,57214,31938,1,48,1030,0,977,43.18,14.21,91.46,40.54,417.85,417.85,35,2,0.13,157.51,1.22,27.97,11.56,5.81,130.81,7.31,65.15,8.38,0.020055044,0.13,157.51,1.22,27.97,11.56,5.81,130.81,7.31,65.15,8.38,2.005504368,342.32,65.15,3.643478261,342.32,65.15,8.38,342.32,65.15,3.643478261,342.32,65.15,8.38,1,2,AM,"LineString (57315 31928, 57214 31938)"
1325-7503,1325,7503,56922,31630,57214,31938,1,48,5200,0,454.12,0.13,8.02,398.02,47.03,0.58,0.58,35,0,0,0,0.06,0.03,0.03,0.29,0.12,0.02,0.01,0,0,0,0,0.06,0.03,0.03,0.29,0.12,0.02,0.01,0,0,0.55,0.01,0,0.55,0.01,0,0.55,0.01,0,0.55,0.01,0,0,0,AM,"LineString (56922 31630, 57214 31938)"
4007-7505,4007,7505,56331,32209,56341,32209,1,30,100,0,1250,1.36,0,12,30,16.95,16.95,0,0,0.29,8.55,0.23,0.31,0.99,1.27,1.46,0.69,3.15,0,0,0.29,8.55,0.23,0.31,0.99,1.27,1.46,0.69,3.15,0,0,13.79,3.15,0,13.79,3.15,0,13.79,3.15,0,13.79,3.15,0,0,0,AM,"LineString (56331 32209, 56341 32209)"
1003-7506,1003,7506,56415,32236,56418,32209,1,48,290,0,1897.57,5.93,1.08,22.83,45.72,112.57,112.57,0,0,0.7,44.16,0.93,4.12,4.61,4.71,25.15,3.87,19.95,4.36,0.038731456,0.7,44.16,0.93,4.12,4.61,4.71,25.15,3.87,19.95,4.36,3.873145598,88.25,19.95,1.895652174,88.25,19.95,4.36,88.25,19.95,1.895652174,88.25,19.95,4.36,0,0,AM,"LineString (56415 32236, 56418 32209)"
1004-7506,1004,7506,56416,32201,56418,32209,1,48,97,0,1851.59,11.84,1.1,8.38,41.68,219.31,219.31,0,0,1.4,90.16,1.7,12.95,11.76,11.59,58.3,9.51,20.08,1.86,0.008481145,1.4,90.16,1.7,12.95,11.76,11.59,58.3,9.51,20.08,1.86,0.848114541,197.37,20.08,0.808695652,197.37,20.08,1.86,197.37,20.08,0.808695652,197.37,20.08,1.86,0,0,AM,"LineString (56416 32201, 56418 32209)"
7507-7506,7507,7506,56409,32209,56418,32209,1,30,100,0.04,575.38,30.54,7.73,19.73,18.25,175.72,175.72,0,0,0.33,73.82,0.38,9.12,3.23,2.28,54.29,2.64,28.93,0.69,0.003926702,0.33,73.82,0.38,9.12,3.23,2.28,54.29,2.64,28.93,0.69,0.392670157,146.09,28.93,0.3,146.09,28.93,0.69,146.09,28.93,0.3,146.09,28.93,0.69,0,0,AM,"LineString (56409 32209, 56418 32209)"
7506-7507,7506,7507,56418,32209,56409,32209,1,30,100,0,1250,4.01,0,12,30,50.07,50.07,0,0,1.24,17.79,0.79,2.63,1.89,6.71,12.06,1.98,4.99,0,0,1.24,17.79,0.79,2.63,1.89,6.71,12.06,1.98,4.99,0,0,45.09,4.99,0,45.09,4.99,0,45.09,4.99,0,45.09,4.99,0,0,0,AM,"LineString (56418 32209, 56409 32209)"
1201-1348,1201,1348,56455,32269,56477,32320,m,48,563,m,977,32.9,3.37,45.59,44.46,321.43,321.43,35,6,0.29,109.31,11.39,7.27,19.06,47.72,36.24,12.16,50.53,21.45,0.066733037,0.29,109.31,11.39,7.27,19.06,47.72,36.24,12.16,50.53,21.45,6.673303674,243.44,50.53,9.326086957,243.44,50.53,21.45,243.44,50.53,9.326086957,243.44,50.53,21.45,3,6,AM,"LineString (56455 32269, 56477 32320)"
1202-1314,1202,1314,56679,32303,56724,32452,m,96,1556,m,1980,29.31,3.08,61.43,91.19,580.43,580.43,17,14,0.01,232.7,4.52,15.21,31.94,19.68,65.26,19.03,110.95,67.14,0.115672863,0.01,232.7,4.52,15.21,31.94,19.68,65.26,19.03,110.95,67.14,11.56728632,388.35,110.95,29.19130435,388.35,110.95,67.14,388.35,110.95,29.19130435,388.35,110.95,67.14,7,14,AM,"LineString (56679 32303, 56724 32452)"
1203-1352,1203,1352,56697,32302,56709,32308,m,80,132,m,1980,26.96,0.57,6.51,73.03,533.73,533.73,18,8,1.86,191.54,6.11,19.21,17.45,24.53,80.69,9.78,102.4,72.17,0.135218181,1.86,191.54,6.11,19.21,17.45,24.53,80.69,9.78,102.4,72.17,13.52181815,351.17,102.4,31.37826087,351.17,102.4,72.17,351.17,102.4,31.37826087,351.17,102.4,72.17,4,8,AM,"LineString (56697 32302, 56709 32308)"
1301-1310,1301,1310,56843,33737,56829,33594,m,80,1459,m,1980,5.13,0.44,66.1,79.47,101.52,101.52,18,12,0.1,41.19,0.17,5.79,1.7,0.73,24.96,1.01,9.82,4.05,0.039893617,0.1,41.19,0.17,5.79,1.7,0.73,24.96,1.01,9.82,4.05,3.989361702,75.65,9.82,1.760869565,75.65,9.82,4.05,75.65,9.82,1.760869565,75.65,9.82,4.05,6,12,AM,"LineString (56843 33737, 56829 33594)"
1302-1351,1302,1351,57701,33268,57502,32890,m,80,4408,m,1720,4.76,0.04,198.4,79.98,81.9,81.9,26,2,1.18,14,0.87,21.4,6.31,4.01,22.61,5.4,3.88,0.24,0.002930403,1.18,14,0.87,21.4,6.31,4.01,22.61,5.4,3.88,0.24,0.293040293,75.78,3.88,0.104347826,75.78,3.88,0.24,75.78,3.88,0.104347826,75.78,3.88,0.24,1,2,AM,"LineString (57701 33268, 57502 32890)"
1303-1318,1303,1318,58274,32827,57284,32568,m,80,10700,m,1980,20.15,28.87,510.37,75.48,399.03,399.03,18,4,0.14,159.96,1.18,18.53,7.14,5.19,79.9,4.28,63.52,55.18,0.138285342,0.14,159.96,1.18,18.53,7.14,5.19,79.9,4.28,63.52,55.18,13.8285342,276.32,63.52,23.99130435,276.32,63.52,55.18,276.32,63.52,23.99130435,276.32,63.52,55.18,2,4,AM,"LineString (58274 32827, 57284 32568)"
