Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed (kph),Distance (m),Average_Q (PCUs),Capacity (PCUs),V_C (%),Delay (s),Total_Time (s),Net_Speed_kph (kph),Actual_Flow_Total (PCUs),Demand_Flow_Total (PCUs),Capacity_Indices,Fixed_Flow (PCUs),Actual_Flow_UC1 (PCUs),Actual_Flow_UC2 (PCUs),Actual_Flow_UC3 (PCUs),Actual_Flow_UC4 (PCUs),Actual_Flow_UC5 (PCUs),Actual_Flow_UC6 (PCUs),Actual_Flow_UC7 (PCUs),Actual_Flow_UC8 (PCUs),Actual_Flow_UC9 (PCUs),Actual_Flow_UC10 (PCUs),Actual_Flow_%_HGV (%),Demand_Flow_UC1 (PCUs),Demand_Flow_UC2 (PCUs),Demand_Flow_UC3 (PCUs),Demand_Flow_UC4 (PCUs),Demand_Flow_UC5 (PCUs),Demand_Flow_UC6 (PCUs),Demand_Flow_UC7 (PCUs),Demand_Flow_UC8 (PCUs),Demand_Flow_UC9 (PCUs),Demand_Flow_UC10 (PCUs),Demand_Flow_%_HGV (%),Car_Veh_Actual_Tot,LGV_Veh_Actual_Tot,HGV_Veh_Actual_Tot,Car_PCU_Actual_Tot,LGV_PCU_Actual_Tot,HGV_PCU_Actual_Tot,Car_Veh_Demand_Tot,LGV_Veh_Demand_Tot,HGV_Veh_Demand_Tot,Car_PCU_Demand_Tot,LGV_PCU_Demand_Tot,HGV_PCU_Demand_Tot,Fixed_Tot,Fixed_PCU_Tot,Period,wkt_geom
1206-2737,1206,2737,56331,31770,56341,31767,1,30,100,0,1250,3.8,0,12,30,47.51,47.51,0,0,0.29,23.03,0.14,3.08,1.71,1.04,10.7,4.09,2.8,0.64,0.013470848,0.29,23.03,0.14,3.08,1.71,1.04,10.7,4.09,2.8,0.64,1.347084824,44.08,2.8,0.27826087,44.08,2.8,0.64,44.08,2.8,0.27826087,44.08,2.8,0.64,0,0,AM,"LineString (56331 31770, 56341 31767)"
6006-2738,6006,2738,56159,31751,56135,31758,1,48,230,0,1250,21.07,0,17.25,48,263.4,263.4,0,0,0.03,108.97,0.15,17.11,14.09,0.75,69.39,8.69,27.81,16.41,0.062300683,0.03,108.97,0.15,17.11,14.09,0.75,69.39,8.69,27.81,16.41,6.230068337,219.18,27.81,7.134782609,219.18,27.81,16.41,219.18,27.81,7.134782609,219.18,27.81,16.41,0,0,AM,"LineString (56159 31751, 56135 31758)"
2660-2739,2660,2739,56555,30887,56747,30868,1,64,2000,0,977,22.32,2.81,115.31,62.44,218.1,218.1,34,0,1.94,78.94,0.8,16.17,4.39,5.93,73.12,13.76,18.04,5.01,0.022971114,1.94,78.94,0.8,16.17,4.39,5.93,73.12,13.76,18.04,5.01,2.297111417,195.05,18.04,2.17826087,195.05,18.04,5.01,195.05,18.04,2.17826087,195.05,18.04,5.01,0,0,AM,"LineString (56555 30887, 56747 30868)"
2740-2739,2740,2739,56749,30909,56747,30868,1,48,450,0,653.35,3.16,6.1,39.85,40.65,20.63,20.63,0,0,0.13,7.08,0.36,1.24,0.95,1.62,6.57,1.12,1.25,0.3,0.014541929,0.13,7.08,0.36,1.24,0.95,1.62,6.57,1.12,1.25,0.3,1.454192923,19.07,1.25,0.130434783,19.07,1.25,0.3,19.07,1.25,0.130434783,19.07,1.25,0.3,0,0,AM,"LineString (56749 30909, 56747 30868)"
2741-2739,2741,2739,57230,31066,56747,30868,1,64,6900,0,977,15.82,3.24,391.37,63.47,154.6,154.6,34,0,5.3,44.35,2.23,7.94,5.13,15.13,33.65,14.09,22.58,4.2,0.027166882,5.3,44.35,2.23,7.94,5.13,15.13,33.65,14.09,22.58,4.2,2.716688228,127.82,22.58,1.826086957,127.82,22.58,4.2,127.82,22.58,1.826086957,127.82,22.58,4.2,0,0,AM,"LineString (57230 31066, 56747 30868)"
2739-2740,2739,2740,56747,30868,56749,30909,1,48,450,0,1250,2.31,0,33.75,48,28.84,28.84,0,0,0.32,16.13,0.13,1.06,0.51,1,4.49,0.9,3.97,0.33,0.011442441,0.32,16.13,0.13,1.06,0.51,1,4.49,0.9,3.97,0.33,1.144244105,24.54,3.97,0.143478261,24.54,3.97,0.33,24.54,3.97,0.143478261,24.54,3.97,0.33,0,0,AM,"LineString (56747 30868, 56749 30909)"
2661-2741,2661,2741,57466,31049,57230,31066,1,64,2400,0,977,45.42,12.33,147.33,58.64,443.72,443.72,34,0,0,205.1,1,24.2,24.69,3.24,104.5,14.76,54.19,12.05,0.027156766,0,205.1,1,24.2,24.69,3.24,104.5,14.76,54.19,12.05,2.715676553,377.49,54.19,5.239130435,377.49,54.19,12.05,377.49,54.19,5.239130435,377.49,54.19,12.05,0,0,AM,"LineString (57466 31049, 57230 31066)"
2742-2741,2742,2741,57210,30962,57230,31066,1,48,800,0,9251.88,4.13,3.22,63.22,45.56,382.04,382.04,0,0,5.3,100.84,7.61,20.83,35.24,38.2,73.93,31.88,39.06,29.16,0.076327086,5.3,100.84,7.61,20.83,35.24,38.2,73.93,31.88,39.06,29.16,7.632708617,313.83,39.06,12.67826087,313.83,39.06,29.16,313.83,39.06,12.67826087,313.83,39.06,29.16,0,0,AM,"LineString (57210 30962, 57230 31066)"
2739-2741,2739,2741,56747,30868,57230,31066,1,64,6900,0.06,977,24.44,8.19,396.32,62.68,238.73,238.73,34,0,2.07,86.03,1.16,17.41,5.34,7.55,79.69,14.89,19.29,5.31,0.022242701,2.07,86.03,1.16,17.41,5.34,7.55,79.69,14.89,19.29,5.31,2.224270096,214.14,19.29,2.308695652,214.14,19.29,5.31,214.14,19.29,2.308695652,214.14,19.29,5.31,0,0,AM,"LineString (56747 30868, 57230 31066)"
2741-2742,2741,2742,57230,31066,57210,30962,1,48,800,0,1250,51.66,0,60,48,645.79,645.79,0,0,2.07,272.17,1.81,40.18,28.82,9.23,177.56,28.96,68.26,16.73,0.025906254,2.07,272.17,1.81,40.18,28.82,9.23,177.56,28.96,68.26,16.73,2.590625436,560.8,68.26,7.273913043,560.8,68.26,16.73,560.8,68.26,7.273913043,560.8,68.26,16.73,0,0,AM,"LineString (57230 31066, 57210 30962)"
2859-2743,2859,2743,57502,31214,57499,31271,1,48,550,0,1730,13.2,0,41.25,48,228.33,228.33,0,0,0,64.54,5.25,12.57,27.85,22.64,40.73,16.63,15.17,22.94,0.10046862,0,64.54,5.25,12.57,27.85,22.64,40.73,16.63,15.17,22.94,10.046862,190.21,15.17,9.973913043,190.21,15.17,22.94,190.21,15.17,9.973913043,190.21,15.17,22.94,0,0,AM,"LineString (57502 31214, 57499 31271)"
2854-2743,2854,2743,57569,31301,57499,31271,1,80,740,0,1730,20.64,0,33.3,80,357.14,357.14,0,0,0,149.21,0.89,22.63,22.78,2.84,98.18,13.59,37.28,9.76,0.027328219,0,149.21,0.89,22.63,22.78,2.84,98.18,13.59,37.28,9.76,2.732821863,310.12,37.28,4.243478261,310.12,37.28,9.76,310.12,37.28,4.243478261,310.12,37.28,9.76,0,0,AM,"LineString (57569 31301, 57499 31271)"
2746-2745,2746,2745,57787,31539,57477,31653,1,64,3300,0.16,488.7,44.21,10.83,196.45,60.47,216.05,216.05,34,0,0.11,58.98,0.5,13.39,2.21,2.83,93.73,1.65,42.64,0.01,4.63E-05,0.11,58.98,0.5,13.39,2.21,2.83,93.73,1.65,42.64,0.01,0.004628558,173.4,42.64,0.004347826,173.4,42.64,0.01,173.4,42.64,0.004347826,173.4,42.64,0.01,0,0,AM,"LineString (57787 31539, 57477 31653)"
1326-2745,1326,2745,57425,31403,57477,31653,1,64,2900,0,1720,14.82,1.41,164.53,63.45,254.95,254.95,31,0,0.33,112.78,2.49,9.51,15.08,10.72,40.18,9.36,36.77,17.74,0.069582271,0.33,112.78,2.49,9.51,15.08,10.72,40.18,9.36,36.77,17.74,6.958227103,200.45,36.77,7.713043478,200.45,36.77,17.74,200.45,36.77,7.713043478,200.45,36.77,17.74,0,0,AM,"LineString (57425 31403, 57477 31653)"
2656-2745,2656,2745,57429,31677,57477,31653,1,64,600,0,1660.58,21.72,1.38,35.13,61.48,360.75,360.75,0,0,0.27,133.68,4.78,23.79,11.14,39.64,105.39,7.39,28.85,5.82,0.016133056,0.27,133.68,4.78,23.79,11.14,39.64,105.39,7.39,28.85,5.82,1.613305613,326.08,28.85,2.530434783,326.08,28.85,5.82,326.08,28.85,2.530434783,326.08,28.85,5.82,0,0,AM,"LineString (57429 31677, 57477 31653)"
2745-2746,2745,2746,57477,31653,57787,31539,1,64,3300,0,977,9.14,2.05,187.67,63.3,89.28,89.28,34,0,0.2,3.9,4.05,2.59,2.79,37.01,18.83,2.42,13.06,4.42,0.049507168,0.2,3.9,4.05,2.59,2.79,37.01,18.83,2.42,13.06,4.42,4.950716846,71.79,13.06,1.92173913,71.79,13.06,4.42,71.79,13.06,1.92173913,71.79,13.06,4.42,0,0,AM,"LineString (57477 31653, 57787 31539)"
2751-2746,2751,2746,57787,31551,57787,31539,1,20,100,0.01,538.26,4.95,6.98,24.98,14.41,26.63,26.63,0,0,0.13,10.62,0.07,1.8,0.37,0.4,7.43,0.43,5.18,0.2,0.007510327,0.13,10.62,0.07,1.8,0.37,0.4,7.43,0.43,5.18,0.2,0.75103267,21.25,5.18,0.086956522,21.25,5.18,0.2,21.25,5.18,0.086956522,21.25,5.18,0.2,0,0,AM,"LineString (57787 31551, 57787 31539)"
2748-2746,2748,2746,58159,31573,57787,31539,1,64,3800,0,977,35.05,7.92,221.67,61.71,342.43,342.43,34,0,0.63,155.93,0.6,21.57,3.84,2.89,100.29,2.44,54.23,0.01,2.92E-05,0.63,155.93,0.6,21.57,3.84,2.89,100.29,2.44,54.23,0.01,0.002920305,288.19,54.23,0.004347826,288.19,54.23,0.01,288.19,54.23,0.004347826,288.19,54.23,0.01,0,0,AM,"LineString (58159 31573, 57787 31539)"
2747-2746,2747,2746,57806,31456,57787,31539,1,64,850,0.01,543.3,9.09,7.05,54.87,55.77,49.41,49.41,34,0,0.54,19.1,5.28,2.32,3.4,4.84,3.08,1.32,8.57,0.96,0.019429265,0.54,19.1,5.28,2.32,3.4,4.84,3.08,1.32,8.57,0.96,1.942926533,39.88,8.57,0.417391304,39.88,8.57,0.96,39.88,8.57,0.417391304,39.88,8.57,0.96,0,0,AM,"LineString (57806 31456, 57787 31539)"
2749-2747,2749,2747,58225,31415,57806,31456,1,64,4800,0,709.18,1.91,5.67,275.67,62.68,13.52,13.52,34,0,0,8.87,0.01,0.12,0.32,0.05,0.53,0.2,3.41,0,0,0,8.87,0.01,0.12,0.32,0.05,0.53,0.2,3.41,0,0,10.1,3.41,0,10.1,3.41,0,10.1,3.41,0,10.1,3.41,0,0,0,AM,"LineString (58225 31415, 57806 31456)"
2750-2747,2750,2747,57581,31306,57806,31456,1,64,2700,0,977,3.67,1.91,153.79,63.2,35.89,35.89,34,0,0.54,10.22,5.27,2.2,3.07,4.8,2.55,1.12,5.16,0.96,0.026748398,0.54,10.22,5.27,2.2,3.07,4.8,2.55,1.12,5.16,0.96,2.674839788,29.77,5.16,0.417391304,29.77,5.16,0.96,29.77,5.16,0.417391304,29.77,5.16,0.96,0,0,AM,"LineString (57581 31306, 57806 31456)"
2746-2747,2746,2747,57787,31539,57806,31456,1,64,850,0,617.66,23.53,6.86,54.67,55.97,145.32,145.32,34,0,0.63,103.48,0.15,9.83,1.76,0.36,13.27,1.06,14.79,0,0,0.63,103.48,0.15,9.83,1.76,0.36,13.27,1.06,14.79,0,0,130.54,14.79,0,130.54,14.79,0,130.54,14.79,0,130.54,14.79,0,0,0,AM,"LineString (57787 31539, 57806 31456)"
2812-2748,2812,2748,58176,31529,58159,31573,1,64,450,0,1480,23.14,1.58,26.89,60.24,342.43,342.43,0,0,0.63,155.93,0.6,21.57,3.84,2.89,100.29,2.44,54.23,0.01,2.92E-05,0.63,155.93,0.6,21.57,3.84,2.89,100.29,2.44,54.23,0.01,0.002920305,288.19,54.23,0.004347826,288.19,54.23,0.01,288.19,54.23,0.004347826,288.19,54.23,0.01,0,0,AM,"LineString (58176 31529, 58159 31573)"
2746-2748,2746,2748,57787,31539,58159,31573,1,64,3800,0,620,19,6.65,220.4,62.07,117.82,117.82,34,0,0.55,12.89,9.03,4.19,5.39,40.57,18.66,3.06,18.1,5.37,0.045578,0.55,12.89,9.03,4.19,5.39,40.57,18.66,3.06,18.1,5.37,4.557800034,94.34,18.1,2.334782609,94.34,18.1,5.37,94.34,18.1,2.334782609,94.34,18.1,5.37,0,0,AM,"LineString (57787 31539, 58159 31573)"
2692-2748,2692,2748,57911,32098,58159,31573,1,64,5900,0,977,0,3.87,335.75,63.26,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AM,"LineString (57911 32098, 58159 31573)"
2747-2749,2747,2749,57806,31456,58225,31415,1,64,4800,0,977,0.2,0,270,64,1.93,1.93,34,0,0,0.52,0,0.11,0.1,0,0.47,0.05,0.68,0,0,0,0.52,0,0.11,0.1,0,0.47,0.05,0.68,0,0,1.25,0.68,0,1.25,0.68,0,1.25,0.68,0,1.25,0.68,0,0,0,AM,"LineString (57806 31456, 58225 31415)"
2763-2750,2763,2750,57611,31194,57581,31306,2,96,1200,0,1980,23.92,3.46,48.46,89.14,537.28,537.28,17,0,0,229.55,1.48,19.15,13.26,6.33,82.56,7.75,95.79,81.42,0.151541096,0,229.55,1.48,19.15,13.26,6.33,82.56,7.75,95.79,81.42,15.15410959,360.08,95.79,35.4,360.08,95.79,81.42,360.08,95.79,35.4,360.08,95.79,81.42,0,0,AM,"LineString (57611 31194, 57581 31306)"
1305-2750,1305,2750,57579,31309,57581,31306,1,96,57,0,1714.05,38,1.69,3.83,53.57,651.3,651.3,0,0,0.54,150.76,10.02,54.01,36.72,23.4,210.14,18.09,84.88,62.75,0.09634577,0.54,150.76,10.02,54.01,36.72,23.4,210.14,18.09,84.88,62.75,9.634577,503.68,84.88,27.2826087,503.68,84.88,62.75,503.68,84.88,27.2826087,503.68,84.88,62.75,0,0,AM,"LineString (57579 31309, 57581 31306)"
2747-2750,2747,2750,57806,31456,57581,31306,1,64,2700,0.3,750.22,19.11,9.03,160.91,60.41,143.39,143.39,34,0,0.63,102.96,0.15,9.71,1.67,0.36,12.8,1,14.11,0,0,0.63,102.96,0.15,9.71,1.67,0.36,12.8,1,14.11,0,0,129.28,14.11,0,129.28,14.11,0,129.28,14.11,0,129.28,14.11,0,0,0,AM,"LineString (57806 31456, 57581 31306)"
2746-2751,2746,2751,57787,31539,57787,31551,1,20,100,0,1250,2.28,0,18,20,28.56,28.56,0,0,0.21,14.2,0.33,0.87,1.02,1.38,3.97,0.85,5.51,0.22,0.007703081,0.21,14.2,0.33,0.87,1.02,1.38,3.97,0.85,5.51,0.22,0.770308123,22.83,5.51,0.095652174,22.83,5.51,0.22,22.83,5.51,0.095652174,22.83,5.51,0.22,0,0,AM,"LineString (57787 31539, 57787 31551)"
2678-2752,2678,2752,56016,30326,55942,30289,1,64,800,0,1450.32,26.56,2.09,47.09,61.16,385.17,385.17,0,0,1.02,134.85,3.01,20.28,15.08,14.38,78.71,9.33,72.64,35.88,0.093153672,1.02,134.85,3.01,20.28,15.08,14.38,78.71,9.33,72.64,35.88,9.31536724,276.66,72.64,15.6,276.66,72.64,35.88,276.66,72.64,15.6,276.66,72.64,35.88,0,0,AM,"LineString (56016 30326, 55942 30289)"
2758-2752,2758,2752,55527,30135,55942,30289,1,80,5300,0,1720.37,14.65,8.08,246.58,77.38,252.01,252.01,18,0,0.43,42.02,1.93,19.65,11.35,7.99,84.01,6.45,54.43,23.75,0.094242292,0.43,42.02,1.93,19.65,11.35,7.99,84.01,6.45,54.43,23.75,9.424229197,173.83,54.43,10.32608696,173.83,54.43,23.75,173.83,54.43,10.32608696,173.83,54.43,23.75,0,0,AM,"LineString (55527 30135, 55942 30289)"
2753-2752,2753,2752,55779,30350,55942,30289,1,48,800,0.03,1110.84,8.87,2.53,62.53,46.06,98.53,98.53,0,0,0.48,46.23,0.31,6.38,1.27,1.77,29.96,2.05,10.08,0,0,0.48,46.23,0.31,6.38,1.27,1.77,29.96,2.05,10.08,0,0,88.45,10.08,0,88.45,10.08,0,88.45,10.08,0,88.45,10.08,0,0,0,AM,"LineString (55779 30350, 55942 30289)"
2752-2753,2752,2753,55942,30289,55779,30350,1,48,800,0,1250,4.18,0,60,48,52.3,52.3,0,0,1.02,19.3,0.82,2.36,1.2,5.3,10.44,2.11,7.95,1.81,0.034608031,1.02,19.3,0.82,2.36,1.2,5.3,10.44,2.11,7.95,1.81,3.460803059,42.55,7.95,0.786956522,42.55,7.95,1.81,42.55,7.95,0.786956522,42.55,7.95,1.81,0,0,AM,"LineString (55942 30289, 55779 30350)"
2676-2758,2676,2758,55208,30359,55527,30135,1,64,4100,0,1720,14.65,0.24,230.87,63.93,252.01,252.01,31,0,0.43,42.02,1.93,19.65,11.35,7.99,84.01,6.45,54.43,23.75,0.094242292,0.43,42.02,1.93,19.65,11.35,7.99,84.01,6.45,54.43,23.75,9.424229197,173.83,54.43,10.32608696,173.83,54.43,23.75,173.83,54.43,10.32608696,173.83,54.43,23.75,0,0,AM,"LineString (55208 30359, 55527 30135)"
2752-2758,2752,2758,55942,30289,55527,30135,1,80,5300,0,1730,21.49,12.77,251.27,75.93,371.77,371.77,18,0,0,132.5,2.48,20.56,14.55,10.28,78.67,7.62,69.59,35.52,0.095542943,0,132.5,2.48,20.56,14.55,10.28,78.67,7.62,69.59,35.52,9.554294322,266.66,69.59,15.44347826,266.66,69.59,35.52,266.66,69.59,15.44347826,266.66,69.59,35.52,0,0,AM,"LineString (55942 30289, 55527 30135)"
1331-2759,1331,2759,56473,31119,56505,31068,1,80,600,0,1730,19.8,1.27,28.27,76.41,342.45,342.45,18,0,0.39,81.81,1.29,13.44,12.27,6.13,57.77,8.03,52.69,108.64,0.317243393,0.39,81.81,1.29,13.44,12.27,6.13,57.77,8.03,52.69,108.64,31.72433932,181.13,52.69,47.23478261,181.13,52.69,108.64,181.13,52.69,47.23478261,181.13,52.69,108.64,0,0,AM,"LineString (56473 31119, 56505 31068)"
2659-2759,2659,2759,56545,30920,56505,31068,1,80,1600,0,1730,23.7,4.51,76.51,75.29,409.93,409.93,18,0,0.13,94.93,1.65,16.51,12.45,7.2,72.18,7.86,45.82,151.2,0.368843461,0.13,94.93,1.65,16.51,12.45,7.2,72.18,7.86,45.82,151.2,36.88434611,212.91,45.82,65.73913043,212.91,45.82,151.2,212.91,45.82,65.73913043,212.91,45.82,151.2,0,0,AM,"LineString (56545 30920, 56505 31068)"
1325-2760,1325,2760,56922,31630,56883,31623,1,96,570,0,1730,37.84,0,21.38,96,654.61,654.61,0,4,0.63,242.91,3.35,34.36,24.25,14.48,131.72,14.44,97.85,86.62,0.132323063,0.63,242.91,3.35,34.36,24.25,14.48,131.72,14.44,97.85,86.62,13.23230626,466.14,97.85,37.66086957,466.14,97.85,86.62,466.14,97.85,37.66086957,466.14,97.85,86.62,2,4,AM,"LineString (56922 31630, 56883 31623)"
2654-2760,2654,2760,56843,31609,56883,31623,1,96,330,0,1730,41.9,0,12.38,96,724.82,724.82,0,4,1.3,131.44,10.48,54.05,50.22,43.25,222.37,27.36,100.64,79.72,0.109985928,1.3,131.44,10.48,54.05,50.22,43.25,222.37,27.36,100.64,79.72,10.99859275,540.47,100.64,34.66086957,540.47,100.64,79.72,540.47,100.64,34.66086957,540.47,100.64,79.72,2,4,AM,"LineString (56843 31609, 56883 31623)"
2655-2761,2655,2761,56624,31595,56572,31607,1,64,500,0,1720,46.7,2.43,30.56,58.91,803.27,803.27,31,6,0.57,288.49,4.3,48.22,30.09,18.27,194.32,17.82,108.64,86.55,0.107747084,0.57,288.49,4.3,48.22,30.09,18.27,194.32,17.82,108.64,86.55,10.77470838,602.08,108.64,37.63043478,602.08,108.64,86.55,602.08,108.64,37.63043478,602.08,108.64,86.55,3,6,AM,"LineString (56624 31595, 56572 31607)"
2650-2761,2650,2761,56471,31650,56572,31607,1,96,1198,0,1730,44.92,4.91,49.84,86.53,777.19,777.19,17,6,1.22,144.44,10.61,57.53,55.15,43.82,235.87,30.09,106.49,85.97,0.110616452,1.22,144.44,10.61,57.53,55.15,43.82,235.87,30.09,106.49,85.97,11.06164516,578.73,106.49,37.37826087,578.73,106.49,85.97,578.73,106.49,37.37826087,578.73,106.49,85.97,3,6,AM,"LineString (56471 31650, 56572 31607)"
2610-2762,2610,2762,57008,31612,57114,31538,1,96,1600,0,1730,39.8,4.85,64.85,88.82,688.51,688.51,17,4,1.3,131.44,10.42,54.02,50.19,24.21,214.99,26.55,96.1,75.3,0.109366603,1.3,131.44,10.42,54.02,50.19,24.21,214.99,26.55,96.1,75.3,10.93666032,513.12,96.1,32.73913043,513.12,96.1,75.3,513.12,96.1,32.73913043,513.12,96.1,75.3,2,4,AM,"LineString (57008 31612, 57114 31538)"
2802-2762,2802,2762,57386,31427,57114,31538,1,96,2700,0,1730,34.79,5.85,107.1,90.76,601.86,601.86,17,4,0.63,241.98,3.35,34.21,24.24,14.06,104.32,14.22,74.24,86.62,0.143920513,0.63,241.98,3.35,34.21,24.24,14.06,104.32,14.22,74.24,86.62,14.39205131,437.01,74.24,37.66086957,437.01,74.24,86.62,437.01,74.24,37.66086957,437.01,74.24,86.62,2,4,AM,"LineString (57386 31427, 57114 31538)"
2611-2763,2611,2763,57832,30985,57611,31194,1,96,3000,0,1730,31.06,4.89,117.39,92,537.28,537.28,17,0,0,229.55,1.48,19.15,13.26,6.33,82.56,7.75,95.79,81.42,0.151541096,0,229.55,1.48,19.15,13.26,6.33,82.56,7.75,95.79,81.42,15.15410959,360.08,95.79,35.4,360.08,95.79,81.42,360.08,95.79,35.4,360.08,95.79,81.42,0,0,AM,"LineString (57832 30985, 57611 31194)"
2750-2763,2750,2763,57581,31306,57611,31194,1,96,1200,0,1730,35.57,2.75,47.75,90.48,615.41,615.41,17,0,0,140.54,4.75,51.81,33.65,18.6,207.59,16.97,79.72,61.79,0.100404608,0,140.54,4.75,51.81,33.65,18.6,207.59,16.97,79.72,61.79,10.04046083,473.91,79.72,26.86521739,473.91,79.72,61.79,473.91,79.72,26.86521739,473.91,79.72,61.79,0,0,AM,"LineString (57581 31306, 57611 31194)"
2765-2764,2765,2764,56135,31107,56176,31119,1,48,450,0,977,47.63,9.59,43.34,37.38,465.36,465.36,35,0,0.53,218.39,1.67,32.36,7.34,7.65,141.46,5.66,38.31,11.99,0.025764999,0.53,218.39,1.67,32.36,7.34,7.65,141.46,5.66,38.31,11.99,2.576499914,415.06,38.31,5.213043478,415.06,38.31,11.99,415.06,38.31,5.213043478,415.06,38.31,11.99,0,0,AM,"LineString (56135 31107, 56176 31119)"
2850-2764,2850,2764,56165,31127,56176,31119,1,48,130,0.03,491.65,13.44,7.99,17.74,26.39,66.1,66.1,0,0,1.09,19.58,1.44,3.01,6.59,6.1,13.42,3.97,8.44,2.44,0.036913767,1.09,19.58,1.44,3.01,6.59,6.1,13.42,3.97,8.44,2.44,3.691376702,55.2,8.44,1.060869565,55.2,8.44,2.44,55.2,8.44,1.060869565,55.2,8.44,2.44,0,0,AM,"LineString (56165 31127, 56176 31119)"
1336-2764,1336,2764,56189,31112,56176,31119,1,48,150,0,1730,9.36,1.15,12.4,43.56,162,162,0,0,2.46,74.35,2.42,4.81,7.71,12.48,21.5,5.72,20.25,10.31,0.063641975,2.46,74.35,2.42,4.81,7.71,12.48,21.5,5.72,20.25,10.31,6.364197531,131.45,20.25,4.482608696,131.45,20.25,10.31,131.45,20.25,4.482608696,131.45,20.25,10.31,0,0,AM,"LineString (56189 31112, 56176 31119)"
2677-2765,2677,2765,55972,31129,56135,31107,1,64,1700,0,977,21.81,2.93,98.55,62.1,213.13,213.13,34,0,0,83.48,1.28,16.66,4.65,5.13,71.51,2.57,22.8,5.04,0.023647539,0,83.48,1.28,16.66,4.65,5.13,71.51,2.57,22.8,5.04,2.364753906,185.28,22.8,2.191304348,185.28,22.8,5.04,185.28,22.8,2.191304348,185.28,22.8,5.04,0,0,AM,"LineString (55972 31129, 56135 31107)"
2764-2765,2764,2765,56176,31119,56135,31107,1,48,450,0,977,23.33,3.67,37.42,43.3,227.97,227.97,35,0,3.56,93.93,3.86,7.82,14.3,18.57,34.92,9.69,28.69,12.62,0.055358161,3.56,93.93,3.86,7.82,14.3,18.57,34.92,9.69,28.69,12.62,5.535816116,186.65,28.69,5.486956522,186.65,28.69,12.62,186.65,28.69,5.486956522,186.65,28.69,12.62,0,0,AM,"LineString (56176 31119, 56135 31107)"
2766-2765,2766,2765,56137,31083,56135,31107,1,48,280,0.14,565.51,56.95,10.2,31.2,32.31,322.03,322.03,0,0,0.53,164.32,0.95,21.45,3.85,4.6,92.3,3.73,22.05,8.24,0.025587678,0.53,164.32,0.95,21.45,3.85,4.6,92.3,3.73,22.05,8.24,2.558767817,291.73,22.05,3.582608696,291.73,22.05,8.24,291.73,22.05,3.582608696,291.73,22.05,8.24,0,0,AM,"LineString (56137 31083, 56135 31107)"
2765-2766,2765,2766,56135,31107,56137,31083,1,48,280,0,1250,12.5,0,21,48,156.24,156.24,0,0,3.56,47.29,3.5,6.2,12.56,16.49,26.95,8.59,18.01,13.09,0.083781362,3.56,47.29,3.5,6.2,12.56,16.49,26.95,8.59,18.01,13.09,8.378136201,125.14,18.01,5.691304348,125.14,18.01,13.09,125.14,18.01,5.691304348,125.14,18.01,13.09,0,0,AM,"LineString (56135 31107, 56137 31083)"
1344-2767,1344,2767,55901,32030,55897,32054,1,32,230,0,1250,5.39,0,25.88,32,67.35,67.35,0,0,2.01,5.07,0.92,1.48,0.7,9.34,10.01,2.41,8.42,27.01,0.401039347,2.01,5.07,0.92,1.48,0.7,9.34,10.01,2.41,8.42,27.01,40.10393467,31.94,8.42,11.74347826,31.94,8.42,27.01,31.94,8.42,11.74347826,31.94,8.42,27.01,0,0,AM,"LineString (55901 32030, 55897 32054)"
1341-2768,1341,2768,55499,31901,55195,31912,1,96,3100,0,1707.76,37.11,14.55,130.8,85.32,633.83,633.83,8,0,1.31,99.23,4.76,31.34,22.8,19.18,125.36,12.35,93.77,223.72,0.352965306,1.31,99.23,4.76,31.34,22.8,19.18,125.36,12.35,93.77,223.72,35.29653062,316.33,93.77,97.26956522,316.33,93.77,223.72,316.33,93.77,97.26956522,316.33,93.77,223.72,0,0,AM,"LineString (55499 31901, 55195 31912)"
2769-2768,2769,2768,55209,31889,55195,31912,1,48,220,0.37,815.72,18.21,10.52,27.02,29.31,148.53,148.53,0,0,0,71.2,0.4,10.88,3.04,1.71,44.78,1.79,11.56,3.17,0.02134249,0,71.2,0.4,10.88,3.04,1.71,44.78,1.79,11.56,3.17,2.134248973,133.8,11.56,1.37826087,133.8,11.56,3.17,133.8,11.56,1.37826087,133.8,11.56,3.17,0,0,AM,"LineString (55209 31889, 55195 31912)"
1347-2768,1347,2768,55030,31995,55195,31912,1,96,1911,0,1742,32.04,10.94,82.6,83.29,691.32,691.32,8,0,0,149.81,3.47,38.44,19.74,12.57,142.69,9.94,114.81,199.86,0.289099115,0,149.81,3.47,38.44,19.74,12.57,142.69,9.94,114.81,199.86,28.90991147,376.66,114.81,86.89565217,376.66,114.81,199.86,376.66,114.81,86.89565217,376.66,114.81,199.86,0,0,AM,"LineString (55030 31995, 55195 31912)"
