Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed (kph),Distance (m),Average_Q (PCUs),Capacity (PCUs),V_C (%),Delay (s),Total_Time (s),Net_Speed_kph (kph),Actual_Flow_Total (PCUs),Demand_Flow_Total (PCUs),Capacity_Indices,Fixed_Flow (PCUs),Actual_Flow_UC1 (PCUs),Actual_Flow_UC2 (PCUs),Actual_Flow_UC3 (PCUs),Actual_Flow_UC4 (PCUs),Actual_Flow_UC5 (PCUs),Actual_Flow_UC6 (PCUs),Actual_Flow_UC7 (PCUs),Actual_Flow_UC8 (PCUs),Actual_Flow_UC9 (PCUs),Actual_Flow_UC10 (PCUs),Actual_Flow_%_HGV (%),Demand_Flow_UC1 (PCUs),Demand_Flow_UC2 (PCUs),Demand_Flow_UC3 (PCUs),Demand_Flow_UC4 (PCUs),Demand_Flow_UC5 (PCUs),Demand_Flow_UC6 (PCUs),Demand_Flow_UC7 (PCUs),Demand_Flow_UC8 (PCUs),Demand_Flow_UC9 (PCUs),Demand_Flow_UC10 (PCUs),Demand_Flow_%_HGV (%),Car_Veh_Actual_Tot,LGV_Veh_Actual_Tot,HGV_Veh_Actual_Tot,Car_PCU_Actual_Tot,LGV_PCU_Actual_Tot,HGV_PCU_Actual_Tot,Car_Veh_Demand_Tot,LGV_Veh_Demand_Tot,HGV_Veh_Demand_Tot,Car_PCU_Demand_Tot,LGV_PCU_Demand_Tot,HGV_PCU_Demand_Tot,Fixed_Tot,Fixed_PCU_Tot,Period,wkt_geom
2032-1021,2032,1021,56386,32076,56394,32044,1,32,414,0.23,489.61,50.44,15.86,62.44,23.87,246.97,247.02,46,0,20.25,17.33,1.31,0.79,2.45,59.57,77.49,18.15,31.68,17.95,0.072680892,20.25,17.34,1.31,0.79,2.45,59.58,77.5,18.15,31.69,17.95,7.266618088,197.34,31.68,7.804347826,197.34,31.68,17.95,197.37,31.69,7.804347826,197.37,31.69,17.95,0,0,IP,"LineString (56386 32076, 56394 32044)"
1042-1024,1042,1024,56210,32024,56200,32022,1,30,100,0,1250,20.82,0,12,30,260.28,260.32,0,0,3.12,25.22,0.8,4.29,12.99,9.6,111.18,63.99,23.55,5.52,0.02120793,3.12,25.23,0.8,4.29,13,9.6,111.2,64,23.55,5.52,2.120467117,231.19,23.55,2.4,231.19,23.55,5.52,231.24,23.55,2.4,231.24,23.55,5.52,0,0,IP,"LineString (56210 32024, 56200 32022)"
1094-1026,1094,1026,56317,31836,56297,31828,1,30,500,0,1250,36.23,0,60,30,452.89,454,0,0,0.06,69.05,0.01,12.45,20.08,0.2,237.49,43.82,56.36,13.36,0.029499437,0.06,69.22,0.01,12.48,20.13,0.2,238.07,43.93,56.49,13.4,2.95154185,383.16,56.36,5.808695652,383.16,56.36,13.36,384.1,56.49,5.826086957,384.1,56.49,13.4,0,0,IP,"LineString (56317 31836, 56297 31828)"
1128-1028,1128,1028,56201,31950,56209,31947,1,32,84,0,1980,2.96,0,9.45,32,58.55,58.55,0,0,4.45,4.27,0.79,0.91,1.97,10.83,22.13,8.04,4.12,1.03,0.017591802,4.45,4.27,0.79,0.91,1.97,10.83,22.13,8.04,4.12,1.03,1.759180188,53.39,4.12,0.447826087,53.39,4.12,1.03,53.39,4.12,0.447826087,53.39,4.12,1.03,0,0,IP,"LineString (56201 31950, 56209 31947)"
1072-1028,1072,1028,56224,31947,56209,31947,1,32,150,0,1980,2.38,0,16.88,32,47.04,47.04,0,0,3.91,2.99,0.97,0.45,1.24,16.59,9.28,4.93,5.21,1.46,0.031037415,3.91,2.99,0.97,0.45,1.24,16.59,9.28,4.94,5.21,1.46,3.103741497,40.36,5.21,0.634782609,40.36,5.21,1.46,40.37,5.21,0.634782609,40.37,5.21,1.46,0,0,IP,"LineString (56224 31947, 56209 31947)"
1228-1029,1228,1029,56200,32102,56185,32071,1,64,341,0.01,1720,27.44,1.83,21.01,58.42,605.27,606.32,31,5.99,29.32,76.31,5.02,10.04,22.26,92.99,188.72,50.48,79.08,45.05,0.074429593,29.37,76.44,5.03,10.06,22.3,93.15,189.05,50.57,79.22,45.13,7.443264283,475.14,79.08,19.58695652,475.14,79.08,45.05,475.97,79.22,19.62173913,475.97,79.22,45.13,2.995,5.99,IP,"LineString (56200 32102, 56185 32071)"
1011-1029,1011,1029,56192,32066,56185,32071,1,48,86,0,1888.83,31.98,1.4,7.85,39.44,603.98,604.02,0,6,71.72,22.05,8.28,6.16,30.4,156.17,115.14,66.37,81.23,40.45,0.066972416,71.73,22.05,8.28,6.16,30.41,156.18,115.15,66.37,81.24,40.45,6.696798119,476.29,81.23,17.58695652,476.29,81.23,40.45,476.33,81.24,17.58695652,476.33,81.24,40.45,3,6,IP,"LineString (56192 32066, 56185 32071)"
1212-1029,1212,1029,56151,32083,56185,32071,1,30,359,0.08,421.04,17.48,9.83,52.91,24.43,73.61,73.61,0,0,12.44,0.34,1.74,0.1,3.46,31.72,2.46,7.81,11.67,1.88,0.025540008,12.44,0.34,1.74,0.1,3.46,31.72,2.46,7.81,11.67,1.88,2.554000815,60.07,11.67,0.817391304,60.07,11.67,1.88,60.07,11.67,0.817391304,60.07,11.67,1.88,0,0,IP,"LineString (56151 32083, 56185 32071)"
5001-1030,5001,1030,56163,32011,56166,32037,1,32,267,0,1100,13.98,0,30.04,32,153.76,153.77,0,0,29.18,1.12,3.15,0.23,5.81,68.9,4.41,17.92,20.73,2.32,0.01508845,29.18,1.12,3.15,0.23,5.81,68.9,4.41,17.92,20.73,2.32,1.50874683,130.72,20.73,1.008695652,130.72,20.73,2.32,130.72,20.73,1.008695652,130.72,20.73,2.32,0,0,IP,"LineString (56163 32011, 56166 32037)"
1031-1030,1031,1030,56179,32043,56166,32037,1,32,148,0,1100,20.91,0,16.65,32,229.98,230.14,0,0,9.32,27.04,1.71,3.78,11.47,29.35,77.92,33.57,32.15,3.67,0.015957909,9.32,27.06,1.71,3.79,11.48,29.37,77.97,33.59,32.18,3.67,1.594681498,194.16,32.15,1.595652174,194.16,32.15,3.67,194.29,32.18,1.595652174,194.29,32.18,3.67,0,0,IP,"LineString (56179 32043, 56166 32037)"
2012-1031,2012,1031,56183,32055,56179,32043,1,32,130,0.02,889.05,25.36,4.6,19.23,24.34,225.44,225.77,0,0,1.59,45.45,0.23,5.88,5.41,3.5,113.16,13.72,24.76,11.74,0.05207594,1.59,45.51,0.23,5.89,5.42,3.51,113.32,13.74,24.8,11.76,5.208840856,188.94,24.76,5.104347826,188.94,24.76,11.74,189.21,24.8,5.113043478,189.21,24.8,11.76,0,0,IP,"LineString (56183 32055, 56179 32043)"
1032-1031,1032,1031,56181,32038,56179,32043,1,32,53,0,1731.8,16.02,1.24,7.2,26.5,277.5,277.5,0,0,46.85,6.3,6.21,1.07,12.82,105.5,24.43,34.71,29.33,10.27,0.037009009,46.85,6.3,6.21,1.07,12.82,105.51,24.43,34.71,29.33,10.27,3.700900901,237.89,29.33,4.465217391,237.89,29.33,10.27,237.9,29.33,4.465217391,237.9,29.33,10.27,0,0,IP,"LineString (56181 32038, 56179 32043)"
1030-1031,1030,1031,56166,32037,56179,32043,1,32,148,0.04,862.81,17.82,3.06,19.71,27.03,153.76,153.77,0,0,29.18,1.12,3.15,0.23,5.81,68.9,4.41,17.92,20.73,2.32,0.01508845,29.18,1.12,3.15,0.23,5.81,68.9,4.41,17.92,20.73,2.32,1.50874683,130.72,20.73,1.008695652,130.72,20.73,2.32,130.72,20.73,1.008695652,130.72,20.73,2.32,0,0,IP,"LineString (56166 32037, 56179 32043)"
1031-1032,1031,1032,56179,32043,56181,32038,1,32,53,0.01,1548.35,10.88,3.64,9.61,19.86,168.41,168.58,0,0,7.44,25.03,1.05,3.3,6.05,21.21,62.16,18,15.29,8.89,0.052787839,7.45,25.05,1.05,3.3,6.06,21.23,62.22,18.02,15.3,8.89,5.273460671,144.24,15.29,3.865217391,144.24,15.29,8.89,144.38,15.3,3.865217391,144.38,15.3,8.89,0,0,IP,"LineString (56179 32043, 56181 32038)"
1033-1032,1033,1032,56193,32038,56181,32038,1,32,119,0,524.71,58.43,8.2,21.59,19.84,306.59,306.63,0,0,1.83,32.58,0.46,6.12,24.67,7.5,125.26,66.69,33.38,8.1,0.026419648,1.83,32.59,0.46,6.12,24.67,7.5,125.27,66.7,33.39,8.1,2.641620194,265.11,33.38,3.52173913,265.11,33.38,8.1,265.14,33.39,3.52173913,265.14,33.39,8.1,0,0,IP,"LineString (56193 32038, 56181 32038)"
5012-1032,5012,1032,56182,32031,56181,32038,1,32,100,0.04,690.17,44.9,7.69,18.94,19.01,309.9,309.9,0,0,62.06,0.61,7.9,0.15,14.09,142.8,3.49,37.08,31.28,10.45,0.033720555,62.06,0.61,7.9,0.15,14.09,142.8,3.49,37.08,31.28,10.45,3.372055502,268.18,31.28,4.543478261,268.18,31.28,10.45,268.18,31.28,4.543478261,268.18,31.28,10.45,0,0,IP,"LineString (56182 32031, 56181 32038)"
1032-1033,1032,1033,56181,32038,56193,32038,1,32,119,0,1100,13.06,1.88,15.27,28.06,143.63,143.68,0,0,23.2,0.66,2.87,0.2,8.48,61.03,4.67,27.9,14.15,0.47,0.003272297,23.21,0.66,2.87,0.2,8.48,61.05,4.67,27.91,14.16,0.47,0.327115813,129.01,14.15,0.204347826,129.01,14.15,0.47,129.05,14.16,0.204347826,129.05,14.16,0.47,0,0,IP,"LineString (56181 32038, 56193 32038)"
1034-1033,1034,1033,56202,32040,56193,32038,1,32,98,0,1100,20.88,2.07,13.09,26.95,229.68,229.7,0,0,0.85,15.15,0.2,2.65,10.68,6.18,103.14,54.91,28,7.91,0.03443922,0.85,15.15,0.2,2.65,10.68,6.18,103.15,54.92,28.01,7.91,3.443622116,193.76,28,3.439130435,193.76,28,7.91,193.78,28.01,3.439130435,193.78,28.01,7.91,0,0,IP,"LineString (56202 32040, 56193 32038)"
4009-1033,4009,1033,56195,32024,56193,32038,1,32,140,0.06,200,38.46,11.13,26.88,18.75,76.92,76.93,47,0,0.98,17.43,0.26,3.47,13.99,1.32,22.12,11.78,5.38,0.19,0.002470099,0.98,17.44,0.26,3.47,14,1.32,22.12,11.78,5.38,0.19,0.246977772,71.35,5.38,0.082608696,71.35,5.38,0.19,71.37,5.38,0.082608696,71.37,5.38,0.19,0,0,IP,"LineString (56195 32024, 56193 32038)"
1014-1034,1014,1034,56194,32053,56202,32040,1,48,163,0,1979.39,20.69,1.15,13.37,43.88,409.61,410.2,0,13.98,23.92,29.12,4.97,4.83,17.2,88.41,88.39,40.71,64.33,33.76,0.082419863,23.95,29.16,4.97,4.83,17.23,88.53,88.52,40.77,64.42,33.81,8.242320819,297.55,64.33,14.67826087,297.55,64.33,33.76,297.96,64.42,14.7,297.96,64.42,33.81,6.99,13.98,IP,"LineString (56194 32053, 56202 32040)"
1035-1034,1035,1034,56207,32036,56202,32040,1,48,57,0,1769.71,33.05,1.52,5.79,35.42,584.83,584.88,0,10,15.57,34.59,2.8,8.25,32.76,49.92,209.57,104.22,80.56,36.58,0.062548091,15.57,34.6,2.8,8.25,32.76,49.93,209.59,104.23,80.57,36.59,6.255984133,457.68,80.56,15.90434783,457.68,80.56,36.58,457.73,80.57,15.90869565,457.73,80.57,36.59,5,10,IP,"LineString (56207 32036, 56202 32040)"
1033-1034,1033,1034,56193,32038,56202,32040,1,32,98,0.21,336.56,42.68,13.63,24.65,14.31,143.63,143.68,0,0,23.2,0.66,2.87,0.2,8.48,61.03,4.67,27.9,14.15,0.47,0.003272297,23.21,0.66,2.87,0.2,8.48,61.05,4.67,27.91,14.16,0.47,0.327115813,129.01,14.15,0.204347826,129.01,14.15,0.47,129.05,14.16,0.204347826,129.05,14.16,0.47,0,0,IP,"LineString (56193 32038, 56202 32040)"
1039-1035,1039,1035,56209,32028,56207,32036,3,40,84,5.28,1796.36,61.66,22.34,29.9,10.11,1107.56,1107.69,0,85.99,75.02,50.24,11.75,11.7,58.9,203.51,271.54,174.34,125.48,39.1,0.035302828,75.02,50.24,11.75,11.7,58.91,203.53,271.57,174.36,125.49,39.11,3.530771245,857,125.48,17,857,125.48,39.1,857.08,125.49,17.00434783,857.08,125.49,39.11,42.995,85.99,IP,"LineString (56209 32028, 56207 32036)"
1034-1035,1034,1035,56202,32040,56207,32036,2,48,57,1.73,1596.97,34.64,12.81,17.08,12.01,553.19,553.83,0,13.98,47.1,29.78,7.83,5.03,25.68,149.41,93.06,68.6,78.48,34.23,0.061877474,47.16,29.81,7.84,5.04,25.71,149.58,93.17,68.68,78.57,34.27,6.187819367,426.49,78.48,14.8826087,426.49,78.48,34.23,426.99,78.57,14.9,426.99,78.57,34.27,6.99,13.98,IP,"LineString (56202 32040, 56207 32036)"
7039-1039,7039,1039,56209,32027,56209,32028,4,40,22,0,6356.22,20.63,0.57,2.55,31.08,1311.49,1311.64,0,85.99,82.7,70.34,13.62,15.84,78.81,248.67,311.37,211.12,151.19,41.83,0.03189502,82.71,70.34,13.62,15.84,78.82,248.7,311.41,211.15,151.21,41.83,3.189137263,1032.47,151.19,18.18695652,1032.47,151.19,41.83,1032.59,151.21,18.18695652,1032.59,151.21,41.83,42.995,85.99,IP,"LineString (56209 32027, 56209 32028)"
2006-1040,2006,1040,56211,32038,56223,32032,2,40,152,4.18,1560,69.78,21.39,35.07,15.6,1088.5,1089.08,0,89.95,120.68,33.86,18.87,6.8,52.35,331.3,127.8,140.89,130.86,35.14,0.032282958,120.74,33.88,18.88,6.81,52.37,331.48,127.86,140.96,130.93,35.16,3.228412972,832.55,130.86,15.27826087,832.55,130.86,35.14,832.98,130.93,15.28695652,832.98,130.93,35.16,44.975,89.95,IP,"LineString (56211 32038, 56223 32032)"
4008-1040,4008,1040,56233,32035,56223,32032,2,48,102,2.58,780,56.82,26.32,33.97,10.81,443.22,443.27,0,43.99,9.97,42.38,2.13,6.86,22.42,38.24,163.4,74.05,33,6.77,0.015274581,9.97,42.39,2.13,6.86,22.42,38.25,163.42,74.06,33,6.77,1.527285853,359.45,33,2.943478261,359.45,33,6.77,359.5,33,2.943478261,359.5,33,6.77,21.995,43.99,IP,"LineString (56233 32035, 56223 32032)"
1039-1040,1039,1040,56209,32028,56223,32032,1,40,147,0.93,170,74.71,65.6,78.83,6.71,127.01,127.02,0,0,6.71,2.67,1.61,0.67,5.92,43.84,17.72,25,20.34,2.54,0.019998425,6.71,2.67,1.61,0.67,5.92,43.85,17.72,25,20.34,2.54,1.999685089,104.14,20.34,1.104347826,104.14,20.34,2.54,104.15,20.34,1.104347826,104.15,20.34,2.54,0,0,IP,"LineString (56209 32028, 56223 32032)"
1044-1042,1044,1042,56212,32016,56210,32024,4,40,77,0,6316.08,20.68,0.36,7.29,38.03,1294,1294.19,0,59.99,55.72,93.72,8.82,19.61,79.06,144.59,414.17,228.44,149.12,40.77,0.031506955,55.73,93.74,8.82,19.61,79.07,144.61,414.23,228.47,149.14,40.78,3.151005648,1044.13,149.12,17.72608696,1044.13,149.12,40.77,1044.28,149.14,17.73043478,1044.28,149.14,40.78,29.995,59.99,IP,"LineString (56212 32016, 56210 32024)"
1024-1042,1024,1042,56200,32022,56210,32024,1,30,100,0.47,435,57.88,13.76,25.76,13.97,251.77,251.77,0,0,30.11,1.83,5.61,0.53,12.75,113.7,8.38,46.67,25.62,6.57,0.026095246,30.11,1.83,5.61,0.53,12.75,113.7,8.38,46.67,25.62,6.57,2.609524566,219.58,25.62,2.856521739,219.58,25.62,6.57,219.58,25.62,2.856521739,219.58,25.62,6.57,0,0,IP,"LineString (56200 32022, 56210 32024)"
1045-1044,1045,1044,56225,32016,56212,32016,2,40,133,1.54,853.33,36.67,21.21,33.18,14.43,312.9,313,0,0,3.44,38.13,0.74,5.94,16.9,11.12,137.33,58.56,32.75,7.98,0.025503356,3.44,38.15,0.74,5.94,16.91,11.12,137.38,58.58,32.77,7.99,2.552715655,272.16,32.75,3.469565217,272.16,32.75,7.98,272.26,32.77,3.473913043,272.26,32.77,7.99,0,0,IP,"LineString (56225 32016, 56212 32016)"
1046-1044,1046,1044,56212,32010,56212,32016,3,40,54,1.97,2720,36.07,8.12,12.98,14.98,981.11,981.19,0,60,52.29,55.59,8.08,13.67,62.16,133.48,276.83,169.88,116.36,32.79,0.033421329,52.29,55.59,8.08,13.67,62.16,133.49,276.85,169.89,116.37,32.79,3.341860394,771.98,116.36,14.25652174,771.98,116.36,32.79,772.02,116.37,14.25652174,772.02,116.37,32.79,30,60,IP,"LineString (56212 32010, 56212 32016)"
1040-1045,1040,1045,56223,32032,56225,32016,2,40,163,0,2901,38.73,1.01,15.68,37.43,1123.44,1123.81,0,83.97,55.16,71.58,12.02,12.66,57.03,215.95,272.97,167.83,138.78,35.5,0.031599373,55.18,71.6,12.02,12.66,57.05,216.02,273.06,167.88,138.82,35.51,3.159786797,865.2,138.78,15.43478261,865.2,138.78,35.5,865.47,138.82,15.43913043,865.47,138.82,35.51,41.985,83.97,IP,"LineString (56223 32032, 56225 32016)"
1048-1046,1048,1046,56212,32005,56212,32010,3,40,53,0,4788.68,21.73,0.48,5.25,36.34,957.44,957.53,0,30,51.38,55.77,8.16,13.73,62.67,132.55,280.49,173.5,116.53,32.66,0.034111798,51.38,55.78,8.16,13.73,62.67,132.57,280.52,173.51,116.54,32.66,3.41085919,778.25,116.53,14.2,778.25,116.53,32.66,778.32,116.54,14.2,778.32,116.54,32.66,15,30,IP,"LineString (56212 32005, 56212 32010)"
1045-1047,1045,1047,56225,32016,56225,32010,2,40,60,0,3857.1,21.51,0.59,5.99,36.03,810.54,810.81,0,83.97,51.72,33.45,11.28,6.72,40.13,204.83,135.63,109.27,106.02,27.52,0.033952674,51.74,33.46,11.29,6.72,40.14,204.9,135.68,109.31,106.06,27.53,3.395370062,593.03,106.02,11.96521739,593.03,106.02,27.52,593.24,106.06,11.96956522,593.24,106.06,27.53,41.985,83.97,IP,"LineString (56225 32016, 56225 32010)"
7100-1047,7100,1047,56227,32010,56225,32010,1,40,75,0.02,940.21,5.99,5.57,12.32,21.91,56.3,56.3,0,0,7.88,0.63,1.39,0.16,3.03,22.57,3.98,10.51,3.5,2.66,0.047246892,7.88,0.63,1.39,0.16,3.03,22.57,3.98,10.51,3.5,2.66,4.724689165,50.15,3.5,1.156521739,50.15,3.5,2.66,50.15,3.5,1.156521739,50.15,3.5,2.66,0,0,IP,"LineString (56227 32010, 56225 32010)"
1046-1047,1046,1047,56212,32010,56225,32010,1,40,128,0,857.61,0,5.7,17.22,26.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IP,"LineString (56212 32010, 56225 32010)"
1055-1048,1055,1048,56212,31998,56212,32005,2,40,68,2.77,1696.97,56.42,12.82,18.94,12.93,957.44,957.53,0,30,51.38,55.77,8.16,13.73,62.67,132.55,280.49,173.5,116.53,32.66,0.034111798,51.38,55.78,8.16,13.73,62.67,132.57,280.52,173.51,116.54,32.66,3.41085919,778.25,116.53,14.2,778.25,116.53,32.66,778.32,116.54,14.2,778.32,116.54,32.66,15,30,IP,"LineString (56212 31998, 56212 32005)"
1047-1049,1047,1049,56225,32010,56225,32005,2,40,50,0.83,2800,26.4,4.92,9.42,19.11,739.17,739.4,0,83.97,57.27,21.52,12.3,4.72,36.6,219.69,89.36,95.39,89.39,28.95,0.039165551,57.29,21.53,12.3,4.72,36.61,219.76,89.38,95.42,89.42,28.96,3.916689207,536.85,89.39,12.58695652,536.85,89.39,28.95,537.01,89.42,12.59130435,537.01,89.42,28.96,41.985,83.97,IP,"LineString (56225 32010, 56225 32005)"
1048-1049,1048,1049,56212,32005,56225,32005,1,40,133,0,180,0,31.68,43.65,10.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IP,"LineString (56212 32005, 56225 32005)"
1115-1050,1115,1050,56228,31902,56230,31901,1,48,20,0,1900,51.28,0,1.5,48,974.4,974.5,0,18,95.95,30.29,17.57,8.44,62.9,293.19,155.65,145.87,119.69,26.87,0.027575944,95.96,30.29,17.57,8.44,62.91,293.22,155.66,145.88,119.7,26.87,2.757311442,809.86,119.69,11.6826087,809.86,119.69,26.87,809.93,119.7,11.6826087,809.93,119.7,26.87,9,18,IP,"LineString (56228 31902, 56230 31901)"
7050-1050,7050,1050,56235,31897,56230,31901,2,48,70,0,3803.1,24.15,0.62,5.87,42.9,918.28,918.39,0,20,53.57,48.55,10.46,10.63,57.85,203.84,210.43,145.69,131.6,25.67,0.027954437,53.57,48.55,10.46,10.63,57.85,203.87,210.46,145.71,131.61,25.68,2.796197694,741.02,131.6,11.16086957,741.02,131.6,25.67,741.1,131.61,11.16521739,741.1,131.61,25.68,10,20,IP,"LineString (56235 31897, 56230 31901)"
5001-1051,5001,1051,56163,32011,56164,32001,1,32,112,0,1270.37,18.98,1.75,14.35,28.1,241.05,241.19,0,0,14.35,20.66,2.64,3.08,13.93,44.55,66.2,39.65,32.05,3.94,0.016345157,14.35,20.67,2.64,3.08,13.94,44.58,66.24,39.67,32.07,3.94,1.633566897,205.06,32.05,1.713043478,205.06,32.05,3.94,205.17,32.07,1.713043478,205.17,32.07,3.94,0,0,IP,"LineString (56163 32011, 56164 32001)"
2015-1051,2015,1051,56157,31996,56164,32001,1,32,103,0.06,744.72,44.51,2.8,14.39,25.77,331.53,331.55,0,0,20.18,18.7,2.68,4.02,20.32,56.8,93.13,70.09,41.38,4.24,0.01278919,20.18,18.7,2.68,4.02,20.32,56.81,93.13,70.09,41.38,4.24,1.278841804,285.92,41.38,1.843478261,285.92,41.38,4.24,285.93,41.38,1.843478261,285.93,41.38,4.24,0,0,IP,"LineString (56157 31996, 56164 32001)"
1051-1052,1051,1052,56164,32001,56166,31995,1,48,72,0,1808.24,21.94,1.28,6.68,38.83,396.71,396.85,0,0,15.33,32.21,2.93,5.62,23.85,47.93,131.7,81.48,50.06,5.59,0.014090898,15.34,32.23,2.93,5.62,23.86,47.95,131.75,81.51,50.08,5.59,1.408592667,341.05,50.06,2.430434783,341.05,50.06,5.59,341.19,50.08,2.430434783,341.19,50.08,5.59,0,0,IP,"LineString (56164 32001, 56166 31995)"
1053-1052,1053,1052,56173,31995,56166,31995,1,30,100,0.03,711.46,33.12,6.91,18.91,19.04,235.6,235.6,0,0,32.62,0.82,5.27,0.21,11.65,104.62,4.18,50.92,22.37,2.93,0.012436333,32.62,0.82,5.27,0.21,11.65,104.62,4.18,50.92,22.37,2.93,1.243633277,210.29,22.37,1.273913043,210.29,22.37,2.93,210.29,22.37,1.273913043,210.29,22.37,2.93,0,0,IP,"LineString (56173 31995, 56166 31995)"
1052-1053,1052,1053,56166,31995,56173,31995,1,30,100,0,1250,19.57,0,12,30,244.57,244.66,0,0,1.49,24.35,0.39,4.36,13.89,4.73,107.22,57.92,27.22,2.99,0.012225539,1.49,24.36,0.39,4.37,13.9,4.73,107.26,57.94,27.23,2.99,1.222104145,214.35,27.22,1.3,214.35,27.22,2.99,214.44,27.23,1.3,214.44,27.23,2.99,0,0,IP,"LineString (56166 31995, 56173 31995)"
1049-1055,1049,1055,56225,32005,56212,31998,2,40,179,0.98,1500,49.28,9.43,25.54,25.23,739.17,739.4,0,83.97,57.27,21.52,12.3,4.72,36.6,219.69,89.36,95.39,89.39,28.95,0.039165551,57.29,21.53,12.3,4.72,36.61,219.76,89.38,95.42,89.42,28.96,3.916689207,536.85,89.39,12.58695652,536.85,89.39,28.95,537.01,89.42,12.59130435,537.01,89.42,28.96,41.985,83.97,IP,"LineString (56225 32005, 56212 31998)"
1058-1055,1058,1055,56212,31988,56212,31998,2,48,104,5.62,1546.67,60.02,24.66,32.46,11.54,928.24,928.31,0,32,46.12,55.39,7.55,13.66,61.3,119.64,278.41,168.46,114.31,31.39,0.033816685,46.13,55.4,7.55,13.66,61.31,119.65,278.43,168.47,114.32,31.39,3.381413536,750.53,114.31,13.64782609,750.53,114.31,31.39,750.6,114.32,13.64782609,750.6,114.32,31.39,16,32,IP,"LineString (56212 31988, 56212 31998)"
1058-1057,1058,1057,56212,31988,56194,31986,1,30,173,0,1250,2.65,0,20.76,30,33.09,33.1,0,0,0.34,3.7,0.08,0.59,1.38,1.29,10.62,4.33,7.59,3.19,0.096403747,0.34,3.7,0.08,0.59,1.38,1.29,10.62,4.33,7.59,3.19,9.637462236,22.33,7.59,1.386956522,22.33,7.59,3.19,22.33,7.59,1.386956522,22.33,7.59,3.19,0,0,IP,"LineString (56212 31988, 56194 31986)"
1064-1058,1064,1058,56209,31979,56212,31988,2,48,97,1.83,2232.14,40.15,8.63,15.91,21.95,896.15,896.21,0,32,32.51,58.37,5.77,14.07,57.85,97.2,285.06,159.1,119.98,34.24,0.038207889,32.51,58.37,5.77,14.07,57.85,97.21,285.08,159.12,119.99,34.24,3.820533134,709.93,119.98,14.88695652,709.93,119.98,34.24,709.98,119.99,14.88695652,709.98,119.99,34.24,16,32,IP,"LineString (56209 31979, 56212 31988)"
1057-1058,1057,1058,56194,31986,56212,31988,2,30,173,0.94,882.5,21.28,23.2,43.96,14.17,187.83,187.83,0,0,31.97,1.66,5.96,0.44,13.61,72.69,10.32,36.58,9.3,5.3,0.028217005,31.97,1.66,5.96,0.44,13.61,72.69,10.32,36.58,9.3,5.3,2.821700474,173.23,9.3,2.304347826,173.23,9.3,5.3,173.23,9.3,2.304347826,173.23,9.3,5.3,0,0,IP,"LineString (56194 31986, 56212 31988)"
1055-1058,1055,1058,56212,31998,56212,31988,1,48,104,2.31,1769,36.74,14.29,22.09,16.95,649.98,650.18,0,25.99,52.02,21.14,11.69,4.64,35.24,206.78,87.27,90.35,87.17,27.69,0.042601311,52.03,21.15,11.69,4.64,35.25,206.84,87.3,90.38,87.2,27.69,4.258820634,509.13,87.17,12.03913043,509.13,87.17,27.69,509.28,87.2,12.03913043,509.28,87.2,27.69,12.995,25.99,IP,"LineString (56212 31998, 56212 31988)"
2042-1059,2042,1059,56277,32007,56272,31998,1,40,102,2.76,1815,22.85,17.1,26.28,13.97,414.69,414.77,0,0,30.36,28.81,6.05,5.46,17.06,108.12,115.55,40.93,55.12,7.24,0.017458825,30.37,28.81,6.05,5.46,17.06,108.14,115.57,40.94,55.13,7.24,1.745545724,352.34,55.12,3.147826087,352.34,55.12,7.24,352.4,55.13,3.147826087,352.4,55.13,7.24,0,0,IP,"LineString (56277 32007, 56272 31998)"
2037-1059,2037,1059,56275,31972,56272,31998,1,40,282,2.31,1815,19.06,16.37,41.75,24.32,345.91,345.97,0,0,37.87,16.64,5.2,3.88,12.42,100.73,82.06,31.99,50.13,5.01,0.014483536,37.88,16.64,5.2,3.88,12.42,100.75,82.07,31.99,50.14,5.01,1.448102437,290.79,50.13,2.17826087,290.79,50.13,5.01,290.83,50.14,2.17826087,290.83,50.14,5.01,0,0,IP,"LineString (56275 31972, 56272 31998)"
2795-1061,2795,1061,56170,31984,56182,31982,1,32,118,0.02,448.42,62.98,13.48,26.76,15.88,282.41,282.42,0,0,31,5.6,6.17,1.04,17.71,104.1,20.58,60.31,31.97,3.93,0.013915938,31,5.6,6.17,1.04,17.71,104.1,20.58,60.31,31.97,3.93,1.391544508,246.51,31.97,1.708695652,246.51,31.97,3.93,246.51,31.97,1.708695652,246.51,31.97,3.93,0,0,IP,"LineString (56170 31984, 56182 31982)"
