Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed,Distance,Average_Q,Capacity,V_C,Delay,Total_Time,Net_Speed,CalValFlag,AllObs,AllMod,AllDiff,AllGEH,AllFlowTest,CarObs,CarMod,CarDiff,CarGEH,CarFlowTest,LGVObs,LGVMod,LGVDiff,LGVGEH,LGVFlowTest,HGVObs,HGVMod,HGVDiff,HGVGEH,HGVFlowTest
7008-7009,7008,7009,563250,318480,563220,318410,2,48,78,0,3760,11.11,0,5.85,48,,,,,,,,,,,,,,,,,,,,,
1094-7010,1094,7010,563170,318360,563090,318430,2,48,103,0,3760,17.35,0,7.72,48,Calibration,706.1666667,610.4330435,-95.73362319,-3.731235116,Pass Mid,581.3333333,498.06,-83.27333333,-3.584520607,Pass Low,108.1666667,95.66,-12.50666667,-1.238870957,Pass Low,16.66666667,16.71304348,0.046376812,0.011352058,Pass Low
7011-7010,7011,7010,562930,318510,563090,318430,2,64,182,0,3760,21.61,0,10.24,64,,,,,,,,,,,,,,,,,,,,,
2050-7011,2050,7011,562830,318560,562930,318510,2,48,107,0,3760,21.61,0,8.02,48,,,,,,,,,,,,,,,,,,,,,
7010-7011,7010,7011,563090,318430,562930,318510,2,64,182,0,3760,17.35,0,10.24,64,,,,,,,,,,,,,,,,,,,,,
1108-7012,1108,7012,565320,320210,565280,320220,1,40,35,0,1980,35.57,0,3.15,40,,,,,,,,,,,,,,,,,,,,,
1107-7012,1107,7012,565160,320240,565280,320220,2,40,120,0,3960,18.56,0.56,11.36,38.03,Calibration,661.8333333,697.2291304,35.3957971,1.357834959,Pass Low,591.1666667,619.12,27.95333333,1.136330011,Pass Low,65.5,64.37,-1.13,-0.140229382,Pass Low,5.166666667,13.73913043,8.572463768,2.788195101,Pass Low
1107-7013,1107,7013,565160,320240,565110,320250,1,40,45,0,1980,32.11,0,4.05,40,,,,,,,,,,,,,,,,,,,,,
2022-7013,2022,7013,565080,320260,565110,320250,1,40,37,0,1980,32.9,0,3.33,40,Calibration,583.6666667,611.823913,28.15724638,1.151680728,Pass Low,526,549.69,23.69,1.021495583,Pass Low,53.16666667,51.56,-1.606666667,-0.222030246,Pass Low,4.5,10.57391304,6.073913043,2.212435229,Pass Low
7012-7014,7012,7014,565280,320220,565360,320260,1,48,96,0.06,701.14,13.31,7.07,14.27,24.23,,,,,,,,,,,,,,,,,,,,,
1010-7014,1010,7014,566290,322150,565360,320260,2,96,2111,0,1980,53.46,18.75,97.91,77.62,Calibration,906,958.7386957,52.73869565,1.727171212,Pass Mid,694.3333333,764.89,70.55666667,2.61211426,Pass Low,136,127.84,-8.16,-0.710452157,Pass Low,75.66666667,66.00869565,-9.657971014,-1.147502735,Pass Low
1109-7014,1109,7014,565330,320230,565360,320260,1,48,45,0,1980,47.87,1.74,5.12,31.66,,,,,,,,,,,,,,,,,,,,,
7014-7015,7014,7015,565360,320260,565360,320220,3,48,34,0.36,1722,61.47,5.73,8.28,14.79,,,,,,,,,,,,,,,,,,,,,
1109-7015,1109,7015,565330,320230,565360,320220,2,48,34,0,3200,23.93,0.74,3.29,37.21,,,,,,,,,,,,,,,,,,,,,
1111-7016,1111,7016,565330,320170,565230,319970,1,96,219,0,1980,73.4,4.3,12.51,63.03,Calibration,1253.166667,1346.16087,92.9942029,2.579528736,Pass Mid,1000.333333,1091.71,91.37666667,2.825302613,Pass Mid,170.6666667,171.99,1.323333333,0.101100815,Pass Low,82.16666667,82.46086957,0.294202899,0.032427294,Pass Low
7111-7016,7111,7016,564050,318790,565230,319970,1,96,1710,0,1980,72.84,32.9,97.03,63.44,,,,,,,,,,,,,,,,,,,,,
7026-7017,7026,7017,562180,319040,562180,319050,3,48,8,0,4800,25.68,0.5,1.1,26.08,,,,,,,,,,,,,,,,,,,,,
7017-7018,7017,7018,562180,319050,562180,319060,3,48,14,0,4800,20.44,0.88,1.93,26.16,,,,,,,,,,,,,,,,,,,,,
1112-7018,1112,7018,562150,319040,562180,319060,2,48,62,0.25,1735.67,28.28,6.62,11.27,19.81,Validation,403,478.6052174,75.60521739,3.601054452,Pass Low,347.1666667,417.33,70.16333333,3.588702136,Pass Low,52.5,61.11,8.61,1.142378101,Pass Low,3.333333333,0.165217391,-3.168115942,-2.395366531,Pass Low
7018-7020,7018,7020,562180,319060,562210,319070,1,48,25,0,2020,19.7,1.11,2.98,30.16,,,,,,,,,,,,,,,,,,,,,
1113-7020,1113,7020,562190,319120,562210,319070,2,48,53,0.2,1694.36,62.03,5.71,9.68,19.71,Validation,962.6666667,1007.657826,44.99115942,1.433419489,Pass Mid,822.5,861.65,39.15,1.349138014,Pass Mid,124.5,129.56,5.06,0.448949371,Pass Low,15.66666667,16.44782609,0.78115942,0.194941426,Pass Low
7020-7021,7020,7021,562210,319070,562220,319070,2,48,8,0,2273.81,63.72,2.18,2.78,10.37,,,,,,,,,,,,,,,,,,,,,
7021-7022,7021,7022,562220,319070,562230,319060,2,48,19,0,3200,34.36,0.86,2.28,29.98,,,,,,,,,,,,,,,,,,,,,
1114-7022,1114,7022,562240,319090,562230,319060,2,48,31,0.28,983.73,42.8,6.9,9.23,12.09,Validation,428.3333333,414.03,-14.30333333,-0.696951457,Pass Low,367,355.15,-11.85,-0.623619433,Pass Low,56,53.48,-2.52,-0.340602745,Pass Low,5.333333333,5.4,0.066666667,0.028777723,Pass Low
7022-7023,7022,7023,562230,319060,562230,319040,2,48,15,0,3200,47.51,2.45,3.58,15.09,,,,,,,,,,,,,,,,,,,,,
7023-7024,7023,7024,562230,319040,562220,319030,3,48,19,1.89,1333.33,40.95,14.59,16.02,4.27,,,,,,,,,,,,,,,,,,,,,
1115-7024,1115,7024,562280,319020,562220,319030,2,48,66,3.02,1333.33,59.99,16.98,21.93,10.84,Validation,897.5,765.9743478,-131.5256522,-4.560551955,Pass Mid,758,652.02,-105.98,-3.991409408,Pass Mid,126,103.25,-22.75,-2.124915804,Pass Low,13.5,10.70434783,-2.795652174,-0.803621305,Pass Low
7024-7025,7024,7025,562220,319030,562200,319020,2,48,14,0,3200,42.06,0.97,2.02,24.95,,,,,,,,,,,,,,,,,,,,,
7025-7026,7025,7026,562200,319020,562180,319040,2,48,24,2.67,1706.67,58.92,12.09,13.89,6.22,,,,,,,,,,,,,,,,,,,,,
1116-7026,1116,7026,562170,318990,562180,319040,3,48,46,0.97,1440,15.78,16.91,20.36,8.13,Validation,372.3333333,217.2421739,-155.0911594,-9.033006523,Fail Low,304.1666667,187.11,-117.0566667,-7.468752739,Fail Low,60,22.48,-37.52,-5.84256431,Pass Low,8.166666667,7.652173913,-0.514492754,-0.182939267,Pass Low
1116-7027,1116,7027,562170,318990,562190,318920,1,48,72,0,1980,23.17,0,5.4,48,,,,,,,,,,,,,,,,,,,,,
3019-7027,3019,7027,562280,318390,562190,318920,1,48,566,0,1953,11.63,0.34,42.79,47.61,Calibration,357.8171296,217.2421739,-140.5749557,-8.290231081,Fail Low,303.3692427,187.11,-116.2592427,-7.423900992,Fail Low,49.9015906,22.48,-27.4215906,-4.558202123,Pass Low,4.546296296,7.652173913,3.105877617,1.257611939,Pass Low
7029-7028,7029,7028,562220,319010,562190,319010,1,48,20,0.01,1377.26,8.6,4.61,6.11,11.78,,,,,,,,,,,,,,,,,,,,,
7025-7028,7025,7028,562200,319020,562190,319010,2,48,22,0,3200,10.63,0.63,2.28,34.75,Validation,386,327.1330435,-58.86695652,-3.11746295,Pass Low,311.6666667,253.69,-57.97666667,-3.448315396,Pass Low,64.33333333,63.33,-1.003333333,-0.125581929,Pass Low,10,10.11304348,0.113043478,0.035646887,Pass Low
1050-7029,1050,7029,562300,319010,562220,319010,1,48,71,0.08,1650,7.18,2.95,8.27,30.9,,,,,,,,,,,,,,,,,,,,,
7023-7030,7023,7030,562230,319040,562250,319030,1,48,27,0.92,1650,59.05,5.94,7.97,12.2,Validation,924.5,941.2326087,16.7326087,0.547840269,Pass Mid,787.5,809.86,22.36,0.79119839,Pass Mid,123.6666667,119.69,-3.976666667,-0.360506054,Pass Low,13.33333333,11.6826087,-1.650724638,-0.46674664,Pass Low
1124-7031,1124,7031,561850,319680,561900,319700,1,48,53,0,1980,13.67,0,3.97,48,Calibration,261.6666667,268.9234783,7.256811594,0.445534415,Pass Low,231.3333333,238.1,6.766666667,0.441675001,Pass Low,29,29.48,0.48,0.088767207,Pass Low,1.333333333,1.343478261,0.010144928,0.0087691,Pass Low
1066-7031,1066,7031,561970,319700,561900,319700,1,48,63,0,1980,14.61,0,4.72,48,,,,,,,,,,,,,,,,,,,,,
1226-7032,1226,7032,565230,322510,565290,322540,1,64,75,0,1980,35.05,0,4.22,64,,,,,,,,,,,,,,,,,,,,,
1006-7032,1006,7032,565600,322630,565290,322540,1,64,320,0,1980,33.21,0,18,64,,,,,,,,,,,,,,,,,,,,,
1226-7033,1226,7033,565230,322510,564840,322410,1,64,400,0.01,1575.75,42.46,2.19,24.69,58.32,,,,,,,,,,,,,,,,,,,,,
7043-7033,7043,7033,564770,322390,564840,322410,1,64,54,0,1710.84,42.07,1.81,4.85,40.06,,,,,,,,,,,,,,,,,,,,,
2788-7033,2788,7033,564840,322500,564840,322410,1,30,60,0.12,339.77,21.5,12.32,19.52,11.07,,,,,,,,,,,,,,,,,,,,,
3010-7034,3010,7034,561680,318170,561750,318190,1,48,82,0,999.17,0.2,4.8,10.95,26.95,,,,,,,,,,,,,,,,,,,,,
3007-7034,3007,7034,561740,318170,561750,318190,1,48,29,0,1000,0.2,1.81,3.98,26.22,,,,,,,,,,,,,,,,,,,,,
1092-7035,1092,7035,560910,319630,560980,319400,1,64,241,0,1980,20.33,0,13.56,64,,,,,,,,,,,,,,,,,,,,,
1081-7035,1081,7035,561000,319070,560980,319400,1,64,336,0,1980,14.2,0,18.9,64,,,,,,,,,,,,,,,,,,,,,
1001-7036,1001,7036,562680,322060,563200,322190,1,64,542,0,1720,32.09,0.63,31.12,62.7,,,,,,,,,,,,,,,,,,,,,
1002-7036,1002,7036,563320,322210,563200,322190,2,64,121,0,3970,12.82,0,6.81,64,Calibration,476.5,473.5986957,-2.901304348,-0.133114059,Pass Low,401.1666667,399.76,-1.406666667,-0.070292634,Pass Low,49.33333333,49.63,0.296666667,0.042174175,Pass Low,26,24.20869565,-1.791304348,-0.357515527,Pass Low
1002-7037,1002,7037,563320,322210,563460,322240,2,64,150,0,3970,16.29,0,8.44,64,Calibration,626,599.5678261,-26.43217391,-1.067773665,Pass Low,521.3333333,502.9,-18.43333333,-0.814553139,Pass Low,65.83333333,63.52,-2.313333333,-0.287650015,Pass Low,38.83333333,33.14782609,-5.685507246,-0.947708545,Pass Low
7046-7037,7046,7037,563870,322300,563460,322240,1,64,414,0,1980,30.93,0,23.29,64,,,,,,,,,,,,,,,,,,,,,
4008-7038,4008,7038,562330,320350,562340,320360,1,48,19,0.36,1650,32.44,3.9,5.32,12.85,Calibration,466.1666667,480.2413043,14.07463768,0.64701303,Pass Low,417.8333333,430.93,13.09666667,0.635744288,Pass Low,44.33333333,45.42,1.086666667,0.162213147,Pass Low,4,3.891304348,-0.108695652,-0.054720842,Pass Low
4010-7038,4010,7038,562360,320370,562340,320360,1,48,9,0.3,1650,26.86,3.64,4.31,7.51,,,,,,,,,,,,,,,,,,,,,
1042-7039,1042,7039,562100,320240,562090,320270,4,40,26,1.75,4800,27.32,5.23,7.57,12.36,,,,,,,,,,,,,,,,,,,,,
5018-7040,5018,7040,564340,320390,564480,320370,1,40,136,0.39,1650,34.87,4.02,16.26,30.1,,,,,,,,,,,,,,,,,,,,,
2023-7040,2023,7040,564820,320300,564480,320370,1,40,345,0.4,1650,35.53,4.06,35.11,35.38,Validation,443.1851852,551.7769565,108.5917713,4.868650922,Fail Low,377.926916,472.95,95.02308402,4.606920826,Pass Low,62.16567661,72.24,10.07432339,1.228915664,Pass Low,3.092592593,6.586956522,3.494363929,1.588384234,Pass Low
7057-7041,7057,7041,561870,318510,561860,318490,1,48,25,0,1485,0.21,4.97,6.84,13.16,,,,,,,,,,,,,,,,,,,,,
2044-7041,2044,7041,561820,318410,561860,318490,1,48,93,0.01,1485,0.39,4.98,11.95,28.01,Calibration,26.86666667,1.85,-25.01666667,-6.602028977,Pass Low,22.96981433,1.82,-21.14981433,-6.007377449,Pass Low,3.778333823,0.03,-3.748333823,-2.716350168,Pass Low,0.118518519,0,-0.118518519,-0.486864496,Pass Low
1019-7042,1019,7042,563460,320480,563830,320450,1,40,372,0.38,1650,34.27,3.99,37.47,35.74,Calibration,532.5,512.8369565,-19.66304348,-0.860077497,Pass Low,478.1666667,462.53,-15.63666667,-0.72099852,Pass Low,50.66666667,46.82,-3.846666667,-0.550968717,Pass Low,3.666666667,3.486956522,-0.179710145,-0.095022086,Pass Low
1021-7042,1021,7042,563940,320440,563830,320450,1,40,112,0.45,1650,37.8,4.19,14.27,28.26,,,,,,,,,,,,,,,,,,,,,
7005-7043,7005,7043,564600,322410,564770,322390,1,64,180,0.56,1650,43.62,4.55,14.68,44.15,,,,,,,,,,,,,,,,,,,,,
7033-7043,7033,7043,564840,322410,564770,322390,1,64,54,0.53,1650,42.32,4.46,7.5,25.91,,,,,,,,,,,,,,,,,,,,,
1016-7044,1016,7044,562810,320440,562800,320280,1,40,160,0.3,1650,27.42,3.66,18.06,31.89,Validation,454.3333333,449.0713043,-5.262028986,-0.247586566,Pass Low,397.6666667,389.82,-7.846666667,-0.395438179,Pass Low,52.16666667,56.66,4.493333333,0.609138391,Pass Low,4.5,2.591304348,-1.908695652,-1.013651388,Pass Low
2003-7044,2003,7044,562800,320220,562800,320280,1,40,61,0.26,1650,23.85,3.51,9,24.39,,,,,,,,,,,,,,,,,,,,,
7046-7045,7046,7045,563870,322300,564050,322330,1,64,179,0.47,1650,39.19,4.27,14.34,44.95,Validation,616.8333333,599.5678261,-17.26550725,-0.700093309,Pass Low,513.850999,502.9,-10.95099899,-0.48569254,Pass Low,84.52400101,63.52,-21.00400101,-2.441302644,Pass Low,18.45833333,33.14782609,14.68949275,2.891818471,Pass Low
1003-7045,1003,7045,564150,322360,564050,322330,1,64,102,0.43,1650,37.11,4.15,9.88,37.15,,,,,,,,,,,,,,,,,,,,,
7037-7046,7037,7046,563460,322240,563870,322300,1,64,414,0,1980,32.66,0,23.29,64,,,,,,,,,,,,,,,,,,,,,
7045-7046,7045,7046,564050,322330,563870,322300,1,64,179,0,1980,30.93,0,10.07,64,Validation,562.25,565.8330435,3.583043478,0.150867794,Pass Low,467.6577228,471.56,3.902277224,0.180073571,Pass Low,76.92561056,61.56,-15.36561056,-1.846556049,Pass Low,17.66666667,32.71304348,15.04637681,2.997913511,Pass Low
1009-7047,1009,7047,563850,321370,563850,321260,1,48,108,0.37,1650,33.48,3.95,12.05,32.26,,,,,,,,,,,,,,,,,,,,,
1013-7047,1013,7047,563620,320760,563850,321260,1,48,562,0.41,1650,35.99,8.24,50.39,40.15,Calibration,535.1458333,580.2982609,45.15242754,1.911930925,Pass Low,457.5674796,495.74,38.17252036,1.748434362,Pass Low,75.2658537,81.78,6.514146304,0.735121744,Pass Low,2.3125,2.77826087,0.46576087,0.291935324,Pass Low
1013-7048,1013,7048,563620,320760,563590,320730,1,48,37,0.25,1650,22.93,3.48,6.25,21.31,,,,,,,,,,,,,,,,,,,,,
2031-7048,2031,7048,563470,320520,563590,320730,1,48,252,0.31,1650,28.6,3.72,22.62,40.11,,,,,,,,,,,,,,,,,,,,,
1072-7049,1072,7049,562240,319470,562250,319450,2,48,22,0.66,3300,29.86,3,4.65,17.05,Calibration,924.3333333,943.1247826,18.79144928,0.614964207,Pass Mid,794.6666667,805.26,10.59333333,0.374539475,Pass Mid,114.5,122.23,7.73,0.710506152,Pass Low,15.16666667,15.63478261,0.468115942,0.119284181,Pass Low
4000-7049,4000,7049,562250,319430,562250,319450,1,48,14,0.85,1650,56.78,5.68,6.73,7.49,,,,,,,,,,,,,,,,,,,,,
2071-7050,2071,7050,562370,318950,562350,318970,2,48,29,0.61,3300,27.83,2.93,5.1,20.47,,,,,,,,,,,,,,,,,,,,,
1050-7050,1050,7050,562300,319010,562350,318970,1,48,70,0.92,1650,59.05,5.94,11.19,22.52,,,,,,,,,,,,,,,,,,,,,
6001-7051,6001,7051,563230,318800,563250,318760,1,48,47,0,1980,23.29,0,3.52,48,,,,,,,,,,,,,,,,,,,,,
7004-7051,7004,7051,563310,318660,563250,318760,1,48,95,0,1980,16.33,0,7.13,48,,,,,,,,,,,,,,,,,,,,,
7053-7052,7053,7052,563870,318880,563830,318840,2,48,60,0,1422.11,0,4.45,8.95,24.12,,,,,,,,,,,,,,,,,,,,,
7001-7052,7001,7052,563970,318730,563830,318840,2,48,175,0,1670,24.74,4.43,17.56,35.88,Calibration,388,401.8034783,13.80347826,0.694614768,Pass Low,335.8333333,343.63,7.796666667,0.42300057,Pass Low,43.66666667,49.43,5.763333333,0.844737299,Pass Low,8.5,8.743478261,0.243478261,0.08292066,Pass Low
7056-7052,7056,7052,563800,318780,563830,318840,2,48,65,0,1370.32,0,4.55,9.42,24.83,,,,,,,,,,,,,,,,,,,,,
7054-7052,7054,7052,563640,318880,563830,318840,2,48,175,0,1670,20.62,4.36,17.48,36.04,,,,,,,,,,,,,,,,,,,,,
7052-7053,7052,7053,563830,318840,563870,318880,1,48,60,0,1250,0,0,4.5,48,,,,,,,,,,,,,,,,,,,,,
7055-7054,7055,7054,563640,318940,563640,318880,1,48,60,0,7761.37,0,3.29,7.79,27.73,,,,,,,,,,,,,,,,,,,,,
7052-7054,7052,7054,563830,318840,563640,318880,1,48,175,0,2289.03,18.05,0.96,14.08,44.73,,,,,,,,,,,,,,,,,,,,,
7002-7054,7002,7054,563490,318830,563640,318880,1,48,150,0,1740,19.79,1.29,12.54,43.06,,,,,,,,,,,,,,,,,,,,,
7054-7055,7054,7055,563640,318880,563640,318940,1,48,60,0,1250,0,0,4.5,48,,,,,,,,,,,,,,,,,,,,,
7052-7056,7052,7056,563830,318840,563800,318780,1,48,65,0,1250,0,0,4.88,48,,,,,,,,,,,,,,,,,,,,,
7061-7057,7061,7057,561910,318570,561870,318510,1,48,75,0,1129.76,1.36,4.61,10.24,26.37,,,,,,,,,,,,,,,,,,,,,
7058-7057,7058,7057,562000,318400,561870,318510,1,32,160,0,1129.57,10.12,4.77,22.77,25.29,,,,,,,,,,,,,,,,,,,,,
7041-7057,7041,7057,561860,318490,561870,318510,1,48,25,0,1075.71,0.54,4.76,6.64,13.56,,,,,,,,,,,,,,,,,,,,,
7060-7058,7060,7058,562040,318490,562000,318400,1,32,100,0,9698.72,0,3.19,14.44,24.93,,,,,,,,,,,,,,,,,,,,,
7059-7058,7059,7058,562090,318320,562000,318400,1,32,120,0,1980,5.78,0.96,14.46,29.87,,,,,,,,,,,,,,,,,,,,,
7057-7058,7057,7058,561870,318510,562000,318400,1,32,160,0,1900,0.79,0.96,18.96,30.39,,,,,,,,,,,,,,,,,,,,,
7058-7059,7058,7059,562000,318400,562090,318320,1,32,120,0.05,825,1.81,12.51,26.01,16.61,,,,,,,,,,,,,,,,,,,,,
3016-7059,3016,7059,562060,318110,562090,318320,1,48,200,0.33,825,13.86,13.37,28.37,25.38,,,,,,,,,,,,,,,,,,,,,
7058-7060,7058,7060,562000,318400,562040,318490,1,32,100,0,1250,0,0,11.25,32,,,,,,,,,,,,,,,,,,,,,
7057-7061,7057,7061,561870,318510,561910,318570,1,48,75,0,853.9,13.76,4.91,10.54,25.62,,,,,,,,,,,,,,,,,,,,,
2073-7061,2073,7061,561940,318810,561910,318570,1,48,240,0,1753.39,1.26,1.04,19.04,45.38,,,,,,,,,,,,,,,,,,,,,
7062-7061,7062,7061,561940,318550,561910,318570,1,30,40,0,690.63,3.47,5.76,10.56,13.64,,,,,,,,,,,,,,,,,,,,,
7061-7062,7061,7062,561910,318570,561940,318550,1,30,40,0,1250,9.11,0,4.8,30,,,,,,,,,,,,,,,,,,,,,
1047-7100,1047,7100,562250,320100,562270,320100,1,48,75,0,1250,9.02,0,5.63,48,,,,,,,,,,,,,,,,,,,,,
7006-7110,7006,7110,563370,318280,563850,318650,1,80,604,0,1620,67.76,10.58,37.76,57.59,,,,,,,,,,,,,,,,,,,,,
7001-7110,7001,7110,563970,318730,563850,318650,2,80,118,0,2200,47.28,0.67,5.98,70.99,Calibration,916.1666667,944.3873913,28.22072464,0.925256218,Pass Mid,705.1666667,748.1,42.93333333,1.592710892,Pass Mid,134.1666667,122.57,-11.59666667,-1.023538593,Pass Low,76.83333333,73.7173913,-3.115942029,-0.359139308,Pass Low
7001-7111,7001,7111,563970,318730,564050,318790,2,80,100,0,2200,65.55,0.93,5.43,66.27,,,,,,,,,,,,,,,,,,,,,
7016-7111,7016,7111,565230,319970,564050,318790,1,96,1710,0,1980,73.4,33.54,97.67,63.03,,,,,,,,,,,,,,,,,,,,,
1117-7500,1117,7500,563260,318170,563260,318190,4,64,25,0,6400,29.62,0.4,1.81,49.84,,,,,,,,,,,,,,,,,,,,,
1087-7501,1087,7501,563310,318230,563320,318240,4,64,30,0,6400,31.02,0.41,2.1,51.55,,,,,,,,,,,,,,,,,,,,,
1127-7502,1127,7502,561860,319650,561890,319550,2,32,100,0,1250,4.02,0,11.25,32,,,,,,,,,,,,,,,,,,,,,
2791-7503,2791,7503,569350,319590,572140,319380,1,80,3090,0,1730,18.39,7.07,146.12,76.13,,,,,,,,,,,,,,,,,,,,,
1322-7503,1322,7503,573150,319280,572140,319380,1,48,1030,0,977,27.21,6.45,83.7,44.3,Calibration,136.7592593,250.0365217,113.2772625,8.145483696,Fail Low,114.9921956,205.95,90.95780436,7.180282914,Pass Low,18.91521176,36.53,17.61478824,3.345495123,Pass Low,2.851851852,7.556521739,4.704669887,2.062304158,Pass Low
1325-7503,1325,7503,569220,316300,572140,319380,1,48,5200,0,475,0.24,7.69,397.69,47.07,,,,,,,,,,,,,,,,,,,,,
4007-7505,4007,7505,563310,322090,563410,322090,1,30,100,0,1250,2.14,0,12,30,,,,,,,,,,,,,,,,,,,,,
1003-7506,1003,7506,564150,322360,564180,322090,1,48,290,0,1892.43,6.92,1.1,22.85,45.68,,,,,,,,,,,,,,,,,,,,,
1004-7506,1004,7506,564160,322010,564180,322090,1,48,97,0,1765.22,14.03,1.19,8.46,41.27,,,,,,,,,,,,,,,,,,,,,
7507-7506,7507,7506,564090,322090,564180,322090,1,30,100,0.03,531.37,17.98,7.51,19.51,18.46,,,,,,,,,,,,,,,,,,,,,
7506-7507,7506,7507,564180,322090,564090,322090,1,30,100,0,1250,7.78,0,12,30,,,,,,,,,,,,,,,,,,,,,
1201-1348,1201,1348,564550,322690,564770,323200,m,48,563,m,977,41.5,5.61,47.84,42.37,,,,,,,,,,,,,,,,,,,,,
1202-1314,1202,1314,566790,323030,567240,324520,m,96,1556,m,1980,37.04,5.52,63.87,87.7,,,,,,,,,,,,,,,,,,,,,
1203-1352,1203,1352,566970,323020,567090,323080,m,80,132,m,1980,26.76,0.56,6.5,73.1,,,,,,,,,,,,,,,,,,,,,
1301-1310,1301,1310,568430,337370,568290,335940,m,80,1459,m,1980,7.52,0.81,66.47,79.02,,,,,,,,,,,,,,,,,,,,,
1302-1351,1302,1351,577010,332680,575020,328900,m,80,4408,m,1720,9.33,0.26,198.62,79.89,,,,,,,,,,,,,,,,,,,,,
1303-1318,1303,1318,582740,328270,572840,325680,m,80,10700,m,1980,14.49,17.04,498.54,77.27,,,,,,,,,,,,,,,,,,,,,
1303-2100,1303,2100,582740,328270,591190,330660,m,80,9200,m,1980,12.07,10.93,424.93,77.94,,,,,,,,,,,,,,,,,,,,,
1310-1301,1310,1301,568290,335940,568430,337370,m,80,1459,m,1980,7.2,0.76,66.41,79.09,,,,,,,,,,,,,,,,,,,,,
1310-1311,1310,1311,568290,335940,568410,333670,m,80,2401,m,1980,7.52,1.34,109.38,79.02,,,,,,,,,,,,,,,,,,,,,
1311-1310,1311,1310,568410,333670,568290,335940,m,80,2401,m,1980,7.2,1.25,109.29,79.09,,,,,,,,,,,,,,,,,,,,,
1311-1312,1311,1312,568410,333670,568620,330890,m,80,2814,m,1980,18.07,6.38,133.01,76.16,,,,,,,,,,,,,,,,,,,,,
1312-1311,1312,1311,568620,330890,568410,333670,m,80,2814,m,1980,17.22,5.9,132.53,76.44,,,,,,,,,,,,,,,,,,,,,
1312-1313,1312,1313,568620,330890,567580,326360,m,80,4957,m,1980,30.98,26.61,249.68,71.47,,,,,,,,,,,,,,,,,,,,,
1312-1315,1312,1315,568620,330890,570020,327780,m,64,3965,m,1720,2.24,0,223.03,64,,,,,,,,,,,,,,,,,,,,,
1313-1312,1313,1312,567580,326360,568620,330890,m,80,4957,m,1980,31.62,27.49,250.55,71.22,,,,,,,,,,,,,,,,,,,,,
1313-1314,1313,1314,567580,326360,567240,324520,m,80,1895,m,1980,30.98,10.17,95.45,71.47,Calibration,690.7708333,578.8778261,-111.8930072,-4.440952876,Fail Low,584.7127217,477.33,-107.3827217,-4.659919471,Fail Low,96.18013544,84.2,-11.98013544,-1.261485815,Pass Low,9.87797619,17.34782609,7.469849896,2.0245874,Pass Low
1313-1315,1313,1315,567580,326360,570020,327780,m,80,2922,m,1720,0.23,0,131.49,80,,,,,,,,,,,,,,,,,,,,,
1314-1202,1314,1202,567240,324520,566790,323030,m,96,1556,m,1980,31.87,3.79,62.14,90.14,,,,,,,,,,,,,,,,,,,,,
1314-1313,1314,1313,567240,324520,567580,326360,m,80,1895,m,1980,31.82,10.62,95.89,71.14,Calibration,768.6488095,603.8213043,-164.8275052,-6.292065499,Fail Mid,652.8474207,525.77,-127.0774207,-5.234762244,Fail Low,107.3876983,68.66,-38.7276983,-4.127827201,Pass Low,8.413690476,9.391304348,0.977613872,0.327650947,Pass Low
1314-1349,1314,1349,567240,324520,566590,324740,m,48,730,m,977,18.31,1.2,55.95,46.97,,,,,,,,,,,,,,,,,,,,,
1315-1312,1315,1312,570020,327780,568620,330890,m,64,3965,m,1720,2.39,0,223.03,64,,,,,,,,,,,,,,,,,,,,,
1315-1313,1315,1313,570020,327780,567580,326360,m,80,2922,m,1720,0,0,131.49,80,,,,,,,,,,,,,,,,,,,,,
1315-1316,1315,1316,570020,327780,571090,325330,m,64,2738,m,1720,2.24,0,154.01,64,,,,,,,,,,,,,,,,,,,,,
1316-1315,1316,1315,571090,325330,570020,327780,m,64,2738,m,1720,2.15,0,154.01,64,,,,,,,,,,,,,,,,,,,,,
1316-1317,1316,1317,571090,325330,572140,325510,m,80,1091,m,1980,24.38,3.99,53.09,73.98,,,,,,,,,,,,,,,,,,,,,
1316-1352,1316,1352,571090,325330,567090,323080,m,80,4594,m,1980,22.01,14.27,221,74.83,Calibration,355.7222222,388.3426087,32.62038647,1.691214569,Pass Low,266.1111111,295.97,29.85888889,1.781103451,Pass Low,57.44444444,60.49,3.045555556,0.396607745,Pass Low,32.16666667,31.8826087,-0.284057971,-0.05019551,Pass Low
1317-1316,1317,1316,572140,325510,571090,325330,m,80,1091,m,1980,23.88,3.86,52.96,74.17,,,,,,,,,,,,,,,,,,,,,
1317-1318,1317,1318,572140,325510,572840,325680,m,80,730,m,1980,26.22,3,35.85,73.3,,,,,,,,,,,,,,,,,,,,,
1317-1320,1317,1320,572140,325510,571990,322760,m,64,2856,m,1720,4.82,0,160.65,64,,,,,,,,,,,,,,,,,,,,,
1318-1303,1318,1303,572840,325680,582740,328270,m,80,10700,m,1980,15.38,18.73,500.23,77,,,,,,,,,,,,,,,,,,,,,
1318-1317,1318,1317,572840,325680,572140,325510,m,80,730,m,1980,25.99,2.96,35.81,73.39,,,,,,,,,,,,,,,,,,,,,
