Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed,Distance,Average_Q,Capacity,V_C,Delay,Total_Time,Net_Speed,CalValFlag,AllObs,AllMod,AllDiff,AllGEH,AllFlowTest,CarObs,CarMod,CarDiff,CarGEH,CarFlowTest,LGVObs,LGVMod,LGVDiff,LGVGEH,LGVFlowTest,HGVObs,HGVMod,HGVDiff,HGVGEH,HGVFlowTest
7054-7002,7054,7002,563640,318880,563490,318830,1,48,150,0,1736.23,19.67,1.29,12.54,43.06,,,,,,,,,,,,,,,,,,,,,
7003-7002,7003,7002,563550,318740,563490,318830,1,30,100,0.06,519.77,24.1,8.24,20.24,17.79,,,,,,,,,,,,,,,,,,,,,
7004-7002,7004,7002,563310,318660,563490,318830,1,48,230,0.03,1202.97,43.1,3.62,20.87,39.68,,,,,,,,,,,,,,,,,,,,,
7002-7003,7002,7003,563490,318830,563550,318740,1,30,100,0,1250,10.45,0,12,30,,,,,,,,,,,,,,,,,,,,,
7008-7004,7008,7004,563250,318480,563310,318660,1,48,180,0.01,1064.84,26.49,7.75,21.25,30.49,,,,,,,,,,,,,,,,,,,,,
7051-7004,7051,7004,563250,318760,563310,318660,1,48,95,0.09,1031.16,60.47,9.59,16.71,20.47,,,,,,,,,,,,,,,,,,,,,
7002-7004,7002,7004,563490,318830,563310,318660,1,48,230,0.09,973.51,43.5,8.31,25.56,32.39,,,,,,,,,,,,,,,,,,,,,
7043-7005,7043,7005,564770,322390,564600,322410,1,64,180,0,1980,45.96,0,10.13,64,,,,,,,,,,,,,,,,,,,,,
1005-7005,1005,7005,564550,322400,564600,322410,1,64,48,0,1980,43.19,0,2.7,64,Calibration,877,849.136087,-27.86391304,-0.948461241,Pass Mid,779,754.63,-24.37,-0.88005584,Pass Mid,95,91.48,-3.52,-0.364536929,Pass Low,3,3.026086957,0.026086957,0.015028676,Pass Low
7110-7006,7110,7006,563850,318650,563370,318280,1,80,604,0,1742,68.6,12.01,39.19,55.48,,,,,,,,,,,,,,,,,,,,,
7501-7006,7501,7006,563320,318240,563370,318280,2,64,70,0,3960,30.31,0,3.94,64,Calibration,1109.2098,1171.414348,62.20454804,1.842087594,Pass Mid,964.197904,988.53,24.33209596,0.778706235,Pass Mid,113.8311475,160.78,46.94885251,4.006645314,Pass Low,31.18074825,22.10434783,-9.076400428,-1.758432771,Pass Low
2820-7007,2820,7007,563380,318100,563330,317980,3,64,140,0,5730,32.65,2.87,10.75,46.9,,,,,,,,,,,,,,,,,,,,,
7004-7008,7004,7008,563310,318660,563250,318480,1,48,180,0,1980,29.79,0,13.5,48,,,,,,,,,,,,,,,,,,,,,
7009-7008,7009,7008,563220,318410,563250,318480,1,48,78,0,1980,14.24,0,5.85,48,,,,,,,,,,,,,,,,,,,,,
1094-7009,1094,7009,563170,318360,563220,318410,1,64,45,0,1980,14.24,0,2.53,64,Calibration,424,267.9673913,-156.0326087,-8.388562658,Fail Low,373,235.61,-137.39,-7.875907002,Fail Low,40,21.54,-18.46,-3.327882229,Pass Low,11,10.8173913,-0.182608696,-0.05528853,Pass Low
7008-7009,7008,7009,563250,318480,563220,318410,2,48,78,0,3760,15.69,0,5.85,48,,,,,,,,,,,,,,,,,,,,,
1094-7010,1094,7010,563170,318360,563090,318430,2,48,103,0,3760,20.24,0,7.72,48,Calibration,783,739.0769565,-43.92304348,-1.59216883,Pass Mid,684,650.29,-33.71,-1.30511456,Pass Low,91,81,-10,-1.078327732,Pass Low,8,7.786956522,-0.213043478,-0.075828774,Pass Low
7011-7010,7011,7010,562930,318510,563090,318430,2,64,182,0,3760,24.65,0,10.24,64,,,,,,,,,,,,,,,,,,,,,
2050-7011,2050,7011,562830,318560,562930,318510,2,48,107,0,3760,24.65,0,8.02,48,,,,,,,,,,,,,,,,,,,,,
7010-7011,7010,7011,563090,318430,562930,318510,2,64,182,0,3760,20.24,0,10.24,64,,,,,,,,,,,,,,,,,,,,,
1108-7012,1108,7012,565320,320210,565280,320220,1,40,35,0,1980,38.73,0,3.15,40,,,,,,,,,,,,,,,,,,,,,
1107-7012,1107,7012,565160,320240,565280,320220,2,40,120,0,3960,22.26,0.58,11.38,37.95,Calibration,834,858.0895652,24.08956522,0.828194393,Pass Mid,782,802.81,20.81,0.739262159,Pass Mid,50,51.11,1.11,0.156113666,Pass Low,2,4.169565217,2.169565217,1.235265829,Pass Low
1107-7013,1107,7013,565160,320240,565110,320250,1,40,45,0,1980,31.62,0,4.05,40,,,,,,,,,,,,,,,,,,,,,
2022-7013,2022,7013,565080,320260,565110,320250,1,40,37,0,1980,42.03,0,3.33,40,Calibration,783,804.0282609,21.02826087,0.746493488,Pass Mid,739,758.46,19.46,0.71118112,Pass Mid,41,42.39,1.39,0.215264696,Pass Low,3,3.17826087,0.17826087,0.101423337,Pass Low
7012-7014,7012,7014,565280,320220,565360,320260,1,48,96,0.09,657.89,16.24,7.56,14.76,23.41,,,,,,,,,,,,,,,,,,,,,
1010-7014,1010,7014,566290,322150,565360,320260,2,96,2111,0,1980,51.81,17.33,96.5,78.76,Calibration,999,985.2817391,-13.71826087,-0.435524296,Pass Mid,858,845.13,-12.87,-0.441031536,Pass Mid,119,119.73,0.73,0.066816598,Pass Low,22,20.42173913,-1.57826087,-0.342688517,Pass Low
1109-7014,1109,7014,565330,320230,565360,320260,1,48,45,0,1980,51.74,1.88,5.26,30.82,,,,,,,,,,,,,,,,,,,,,
7014-7015,7014,7015,565360,320260,565360,320220,3,48,34,0.49,1601.16,64.07,6.17,8.72,14.03,,,,,,,,,,,,,,,,,,,,,
1109-7015,1109,7015,565330,320230,565360,320220,2,48,34,0,3200,29.39,0.8,3.35,36.58,,,,,,,,,,,,,,,,,,,,,
1111-7016,1111,7016,565330,320170,565230,319970,1,96,219,0,1980,77.6,4.94,13.15,59.95,Calibration,1445,1500.486522,55.48652174,1.445852463,Pass Mid,1290,1327.3,37.3,1.031091192,Pass Mid,129,145.43,16.43,1.402609475,Pass Low,26,27.75652174,1.756521739,0.338807446,Pass Low
7111-7016,7111,7016,564050,318790,565230,319970,1,96,1710,0,1980,82.38,44.77,108.89,56.53,,,,,,,,,,,,,,,,,,,,,
7026-7017,7026,7017,562180,319040,562180,319050,3,48,8,0,4800,38.53,0.49,1.09,26.54,,,,,,,,,,,,,,,,,,,,,
7017-7018,7017,7018,562180,319050,562180,319060,3,48,14,0,4800,21.01,0.94,1.99,25.39,,,,,,,,,,,,,,,,,,,,,
1112-7018,1112,7018,562150,319040,562180,319060,2,48,62,0.25,1752.01,28.68,6.54,11.19,19.95,Validation,396,492.6165217,96.61652174,4.58362632,Pass Low,348,422.11,74.11,3.776725579,Pass Low,48,70.45,22.45,2.917183918,Pass Low,0,0.056521739,0.056521739,0.33621939,Pass Low
7018-7020,7018,7020,562180,319060,562210,319070,1,48,25,0,2020,26.64,1.21,3.09,29.13,,,,,,,,,,,,,,,,,,,,,
1113-7020,1113,7020,562190,319120,562210,319070,2,48,53,0.52,1602.33,76.37,7.03,11.01,17.33,Validation,1222,1195.386522,-26.61347826,-0.765497168,Pass Mid,1128,1089.45,-38.55,-1.157743796,Pass Mid,91,101.08,10.08,1.028571429,Pass Low,3,4.856521739,1.856521739,0.936698616,Pass Low
7020-7021,7020,7021,562210,319070,562220,319070,2,48,8,0,2320.68,75.92,3.2,3.8,7.57,,,,,,,,,,,,,,,,,,,,,
7021-7022,7021,7022,562220,319070,562230,319060,2,48,19,0,3200,39.64,0.93,2.36,29.02,,,,,,,,,,,,,,,,,,,,,
1114-7022,1114,7022,562240,319090,562230,319060,2,48,31,0.51,892.75,55.31,8.36,10.68,10.45,Validation,490,493.593913,3.593913043,0.162059557,Pass Low,450,454.93,4.93,0.231768507,Pass Low,40,38.49,-1.51,-0.241037592,Pass Low,0,0.173913043,0.173913043,0.589767825,Pass Low
7022-7023,7022,7023,562230,319060,562230,319040,2,48,15,0,3200,55.08,2.53,3.66,14.76,,,,,,,,,,,,,,,,,,,,,
7023-7024,7023,7024,562230,319040,562220,319030,3,48,19,3.31,1280,64.05,18.42,19.84,3.45,,,,,,,,,,,,,,,,,,,,,
1115-7024,1115,7024,562280,319020,562220,319030,2,48,66,4.06,1386.67,74.24,19.2,24.15,9.84,Validation,1077,1013.569565,-63.43043478,-1.961915843,Pass Mid,939,901.45,-37.55,-1.237835482,Pass Mid,134,109.05,-24.95,-2.263277131,Pass Low,4,3.069565217,-0.930434783,-0.494885333,Pass Low
7024-7025,7024,7025,562220,319030,562200,319020,2,48,14,0,3200,57.79,1.33,2.38,21.17,,,,,,,,,,,,,,,,,,,,,
7025-7026,7025,7026,562200,319020,562180,319040,2,48,24,5.82,1760,94.16,28,29.8,2.9,,,,,,,,,,,,,,,,,,,,,
1116-7026,1116,7026,562170,318990,562180,319040,3,48,46,0.82,1360,14.14,17.59,21.04,7.87,Validation,438,185.1943478,-252.8056522,-14.32155003,Fail Low,374,161.12,-212.88,-13.01440351,Fail Low,61,18.57,-42.43,-6.726874891,Pass Low,3,5.504347826,2.504347826,1.214476563,Pass Low
1116-7027,1116,7027,562170,318990,562190,318920,1,48,72,0,1980,16.68,0,5.4,48,,,,,,,,,,,,,,,,,,,,,
3019-7027,3019,7027,562280,318390,562190,318920,1,48,566,0,1953,9.85,0.24,42.69,47.73,Calibration,440.1111111,185.1943478,-254.9167633,-14.41674721,Fail Low,391.154471,161.12,-230.034471,-13.84300686,Fail Low,46.17886234,18.57,-27.60886234,-4.852297701,Pass Low,2.777777778,5.504347826,2.726570048,1.339864101,Pass Low
7029-7028,7029,7028,562220,319010,562190,319010,1,48,20,0.01,1473.29,9.38,4.44,5.94,12.11,,,,,,,,,,,,,,,,,,,,,
7025-7028,7025,7028,562200,319020,562190,319010,2,48,22,0,3200,6,0.6,2.25,35.23,Validation,587,187.1447826,-399.8552174,-20.32388222,Fail Low,531,172.26,-358.74,-19.13096352,Fail Low,53,11.15,-41.85,-7.389450254,Pass Low,3,3.734782609,0.734782609,0.400416602,Pass Low
1050-7029,1050,7029,562300,319010,562220,319010,1,48,71,0.09,1650,8.38,2.98,8.31,30.77,,,,,,,,,,,,,,,,,,,,,
7023-7030,7023,7030,562230,319040,562250,319030,1,48,27,0.87,1650,57.13,5.72,7.75,12.55,Validation,934,926.7156522,-7.284347826,-0.238817236,Pass Mid,860,841.35,-18.65,-0.639435879,Pass Mid,72,83.87,11.87,1.344573195,Pass Low,2,1.495652174,-0.504347826,-0.381488143,Pass Low
1124-7031,1124,7031,561850,319680,561900,319700,1,48,53,0,1980,20.58,0,3.97,48,Calibration,399,407.3608696,8.360869565,0.416391374,Pass Low,380,387.71,7.71,0.393523595,Pass Low,19,19.59,0.59,0.134316578,Pass Low,0,0.060869565,0.060869565,0.34891135,Pass Low
1066-7031,1066,7031,561970,319700,561900,319700,1,48,63,0,1980,11.26,0,4.72,48,,,,,,,,,,,,,,,,,,,,,
1226-7032,1226,7032,565230,322510,565290,322540,1,64,75,0,1980,41.17,0,4.22,64,,,,,,,,,,,,,,,,,,,,,
1006-7032,1006,7032,565600,322630,565290,322540,1,64,320,0,1980,43.34,0,18,64,,,,,,,,,,,,,,,,,,,,,
1226-7033,1226,7033,565230,322510,564840,322410,1,64,400,0.02,1561.37,58.3,2.99,25.49,56.49,,,,,,,,,,,,,,,,,,,,,
7043-7033,7043,7033,564770,322390,564840,322410,1,64,54,0,1710.42,49.99,2.1,5.14,37.82,,,,,,,,,,,,,,,,,,,,,
2788-7033,2788,7033,564840,322500,564840,322410,1,30,60,0.12,286.3,18.78,14.41,21.61,9.99,,,,,,,,,,,,,,,,,,,,,
3010-7034,3010,7034,561680,318170,561750,318190,1,48,82,0,999.17,0,4.8,10.95,26.95,,,,,,,,,,,,,,,,,,,,,
3007-7034,3007,7034,561740,318170,561750,318190,1,48,29,0,1000,0.2,1.8,3.98,26.24,,,,,,,,,,,,,,,,,,,,,
1092-7035,1092,7035,560910,319630,560980,319400,1,64,241,0,1980,10.61,0,13.56,64,,,,,,,,,,,,,,,,,,,,,
1081-7035,1081,7035,561000,319070,560980,319400,1,64,336,0,1980,18.3,0,18.9,64,,,,,,,,,,,,,,,,,,,,,
1001-7036,1001,7036,562680,322060,563200,322190,1,64,542,0,1720,44.1,2.12,32.61,59.84,,,,,,,,,,,,,,,,,,,,,
1002-7036,1002,7036,563320,322210,563200,322190,2,64,121,0,3970,9.73,0,6.81,64,Calibration,367,364.5169565,-2.483043478,-0.129833607,Pass Low,319,316.53,-2.47,-0.13856193,Pass Low,36,35.9,-0.1,-0.016678253,Pass Low,12,12.08695652,0.086956522,0.025056834,Pass Low
1002-7037,1002,7037,563320,322210,563460,322240,2,64,150,0,3970,23.49,0,8.44,64,Calibration,961,926.0065217,-34.99347826,-1.139240484,Pass Mid,866,837.43,-28.57,-0.978955819,Pass Mid,89,85.22,-3.78,-0.405002583,Pass Low,6,3.356521739,-2.643478261,-1.222175365,Pass Low
7046-7037,7046,7037,563870,322300,563460,322240,1,64,414,0,1980,24.08,0,23.29,64,,,,,,,,,,,,,,,,,,,,,
4008-7038,4008,7038,562330,320350,562340,320360,1,48,19,0.45,1650,37.85,4.19,5.61,12.18,Calibration,583,576.303913,-6.696086957,-0.278123337,Pass Low,541,536.29,-4.71,-0.202940904,Pass Low,42,39.84,-2.16,-0.337664916,Pass Low,0,0.173913043,0.173913043,0.589767825,Pass Low
4010-7038,4010,7038,562360,320370,562340,320360,1,48,9,0.22,1650,19.61,3.35,4.02,8.05,,,,,,,,,,,,,,,,,,,,,
1042-7039,1042,7039,562100,320240,562090,320270,4,40,26,1.85,4800,28.58,5.3,7.64,12.25,,,,,,,,,,,,,,,,,,,,,
5018-7040,5018,7040,564340,320390,564480,320370,1,40,136,0.37,1650,33.2,3.94,16.18,30.27,,,,,,,,,,,,,,,,,,,,,
2023-7040,2023,7040,564820,320300,564480,320370,1,40,345,0.59,1650,45.01,4.65,35.7,34.79,Validation,558.2638889,719.4795652,161.2156763,6.378233805,Fail Low,496.9430722,650.2,153.2569278,6.399209373,Fail Low,58.6680389,68.31,9.641961096,1.210085522,Pass Low,2.652777778,0.969565217,-1.68321256,-1.250717354,Pass Low
7057-7041,7057,7041,561870,318510,561860,318490,1,48,25,0.01,1320,0.32,8.05,9.93,9.06,,,,,,,,,,,,,,,,,,,,,
2044-7041,2044,7041,561820,318410,561860,318490,1,48,93,0.01,1320,0.36,8.06,15.03,22.27,Calibration,33.2,2.784347826,-30.41565217,-7.170596964,Pass Low,29.60490775,2.72,-26.88490775,-6.687363052,Pass Low,3.495092249,0.06,-3.435092249,-2.576487057,Pass Low,0.1,0.004347826,-0.095652174,-0.418762843,Pass Low
1019-7042,1019,7042,563460,320480,563830,320450,1,40,372,0.5,1650,40.72,4.36,37.84,35.39,Calibration,625,625.0656522,0.065652174,0.002626018,Pass Low,573,574.06,1.06,0.04426167,Pass Low,50,48.81,-1.19,-0.169301774,Pass Low,2,2.195652174,0.195652174,0.135082764,Pass Low
1021-7042,1021,7042,563940,320440,563830,320450,1,40,112,0.51,1650,41.04,4.38,14.46,27.88,,,,,,,,,,,,,,,,,,,,,
7005-7043,7005,7043,564600,322410,564770,322390,1,64,180,0.72,1650,51.82,5.19,15.32,42.3,,,,,,,,,,,,,,,,,,,,,
7033-7043,7033,7043,564840,322410,564770,322390,1,64,54,0.81,1650,55.15,5.51,8.55,22.74,,,,,,,,,,,,,,,,,,,,,
1016-7044,1016,7044,562810,320440,562800,320280,1,40,160,0.36,1650,32.51,3.9,18.3,31.47,Validation,535,536.2469565,1.246956522,0.053879246,Pass Low,498,486.27,-11.73,-0.528756703,Pass Low,37,49.79,12.79,1.941559473,Pass Low,0,0.186956522,0.186956522,0.611484295,Pass Low
2003-7044,2003,7044,562800,320220,562800,320280,1,40,61,0.45,1650,38.25,4.21,9.7,22.63,,,,,,,,,,,,,,,,,,,,,
7046-7045,7046,7045,563870,322300,564050,322330,1,64,179,0.85,1650,56.51,5.65,15.72,40.99,Validation,1003.625,926.0165217,-77.60847826,-2.498537361,Pass Mid,887.9236305,837.44,-50.48363052,-1.718799655,Pass Mid,104.8263695,85.22,-19.60636948,-2.011325648,Pass Low,10.875,3.356521739,-7.518478261,-2.818508026,Pass Low
1003-7045,1003,7045,564150,322360,564050,322330,1,64,102,0.32,1650,28.9,3.73,9.47,38.79,,,,,,,,,,,,,,,,,,,,,
7037-7046,7037,7046,563460,322240,563870,322300,1,64,414,0,1980,47.09,0,23.29,64,,,,,,,,,,,,,,,,,,,,,
7045-7046,7045,7046,564050,322330,563870,322300,1,64,179,0,1980,24.08,0,10.07,64,Validation,478.75,455.7017391,-23.04826087,-1.066288488,Pass Low,423.3904292,395.39,-28.00042921,-1.383872119,Pass Low,49.98457079,48.69,-1.294570792,-0.184305451,Pass Low,5.375,11.62173913,6.24673913,2.142819368,Pass Low
1009-7047,1009,7047,563850,321370,563850,321260,1,48,108,0.43,1650,37.06,4.14,12.24,31.75,,,,,,,,,,,,,,,,,,,,,
1013-7047,1013,7047,563620,320760,563850,321260,1,48,562,0.62,1650,46.48,11.87,54.02,37.45,Calibration,751.75,754.1986957,2.448695652,0.08923695,Pass Mid,670.5824649,673.18,2.59753515,0.10021095,Pass Low,79.16753515,78.91,-0.25753515,-0.028967861,Pass Low,2,2.108695652,0.108695652,0.075835959,Pass Low
1013-7048,1013,7048,563620,320760,563590,320730,1,48,37,0.3,1650,27.07,3.65,6.42,20.74,,,,,,,,,,,,,,,,,,,,,
2031-7048,2031,7048,563470,320520,563590,320730,1,48,252,0.53,1650,41.97,4.44,23.34,38.87,,,,,,,,,,,,,,,,,,,,,
1072-7049,1072,7049,562240,319470,562250,319450,2,48,22,0.77,3300,34.56,3.17,4.82,16.42,Calibration,1102,1114.579565,12.57956522,0.377867001,Pass Mid,1012,1022.83,10.83,0.339530966,Pass Mid,87,88.68,1.68,0.179251632,Pass Low,3,3.069565217,0.069565217,0.03993267,Pass Low
4000-7049,4000,7049,562250,319430,562250,319450,1,48,14,0.68,1650,49.71,5.01,6.06,8.31,,,,,,,,,,,,,,,,,,,,,
2071-7050,2071,7050,562370,318950,562350,318970,2,48,29,0.8,3300,35.39,3.21,5.38,19.4,,,,,,,,,,,,,,,,,,,,,
1050-7050,1050,7050,562300,319010,562350,318970,1,48,70,0.87,1650,57.13,5.72,10.97,22.97,,,,,,,,,,,,,,,,,,,,,
6001-7051,6001,7051,563230,318800,563250,318760,1,48,47,0,1980,31.49,0,3.52,48,,,,,,,,,,,,,,,,,,,,,
7004-7051,7004,7051,563310,318660,563250,318760,1,48,95,0,1980,11.15,0,7.13,48,,,,,,,,,,,,,,,,,,,,,
7053-7052,7053,7052,563870,318880,563830,318840,2,48,60,0,1356.73,0,4.58,9.08,23.8,,,,,,,,,,,,,,,,,,,,,
7001-7052,7001,7052,563970,318730,563830,318840,2,48,175,0,1670,20.45,4.35,17.48,36.04,Calibration,333,339.033913,6.033913043,0.329168638,Pass Low,300,306.56,6.56,0.376688146,Pass Low,30,30.6,0.6,0.109000863,Pass Low,3,1.873913043,-1.126086957,-0.721353324,Pass Low
7056-7052,7056,7052,563800,318780,563830,318840,2,48,65,0,1424.25,0,4.45,9.32,25.09,,,,,,,,,,,,,,,,,,,,,
7054-7052,7054,7052,563640,318880,563830,318840,2,48,175,0,1670,25.81,4.45,17.58,35.84,,,,,,,,,,,,,,,,,,,,,
7052-7053,7052,7053,563830,318840,563870,318880,1,48,60,0,1250,0,0,4.5,48,,,,,,,,,,,,,,,,,,,,,
7055-7054,7055,7054,563640,318940,563640,318880,1,48,60,0,7538.69,0,3.3,7.8,27.69,,,,,,,,,,,,,,,,,,,,,
7052-7054,7052,7054,563830,318840,563640,318880,1,48,175,0,2318.7,14.73,0.91,14.04,44.89,,,,,,,,,,,,,,,,,,,,,
7002-7054,7002,7054,563490,318830,563640,318880,1,48,150,0,1740,24.77,1.37,12.62,42.77,,,,,,,,,,,,,,,,,,,,,
7054-7055,7054,7055,563640,318880,563640,318940,1,48,60,0,1250,0,0,4.5,48,,,,,,,,,,,,,,,,,,,,,
7052-7056,7052,7056,563830,318840,563800,318780,1,48,65,0,1250,0,0,4.88,48,,,,,,,,,,,,,,,,,,,,,
7061-7057,7061,7057,561910,318570,561870,318510,1,48,75,0,1129.23,6.13,4.7,10.32,26.15,,,,,,,,,,,,,,,,,,,,,
7058-7057,7058,7057,562000,318400,561870,318510,1,32,160,0,1128.64,21.54,5.03,23.03,25.01,,,,,,,,,,,,,,,,,,,,,
7041-7057,7041,7057,561860,318490,561870,318510,1,48,25,0,1008.96,0.47,4.99,6.86,13.12,,,,,,,,,,,,,,,,,,,,,
7060-7058,7060,7058,562040,318490,562000,318400,1,32,100,0,9217.16,0,3.21,14.46,24.89,,,,,,,,,,,,,,,,,,,,,
7059-7058,7059,7058,562090,318320,562000,318400,1,32,120,0,1980,12.28,1.04,14.54,29.72,,,,,,,,,,,,,,,,,,,,,
7057-7058,7057,7058,561870,318510,562000,318400,1,32,160,0,1900,3.58,0.98,18.98,30.34,,,,,,,,,,,,,,,,,,,,,
7058-7059,7058,7059,562000,318400,562090,318320,1,32,120,0.22,825,8.24,12.95,26.45,16.33,,,,,,,,,,,,,,,,,,,,,
3016-7059,3016,7059,562060,318110,562090,318320,1,48,200,0.78,825,29.46,14.73,29.73,24.22,,,,,,,,,,,,,,,,,,,,,
7058-7060,7058,7060,562000,318400,562040,318490,1,32,100,0,1250,0,0,11.25,32,,,,,,,,,,,,,,,,,,,,,
7057-7061,7057,7061,561870,318510,561910,318570,1,48,75,0,934.46,26.2,4.72,10.34,26.11,,,,,,,,,,,,,,,,,,,,,
2073-7061,2073,7061,561940,318810,561910,318570,1,48,240,0,1788.41,2.62,1.03,19.03,45.39,,,,,,,,,,,,,,,,,,,,,
7062-7061,7062,7061,561940,318550,561910,318570,1,30,40,0,706.05,10.15,5.93,10.73,13.43,,,,,,,,,,,,,,,,,,,,,
7061-7062,7061,7062,561910,318570,561940,318550,1,30,40,0,1250,15.6,0,4.8,30,,,,,,,,,,,,,,,,,,,,,
1047-7100,1047,7100,562250,320100,562270,320100,1,48,75,0,1250,7.96,0,5.63,48,,,,,,,,,,,,,,,,,,,,,
7006-7110,7006,7110,563370,318280,563850,318650,1,80,604,0,1620,74.08,12.09,39.27,55.37,,,,,,,,,,,,,,,,,,,,,
7001-7110,7001,7110,563970,318730,563850,318650,2,80,118,0,2200,54.32,0.83,6.14,69.18,Calibration,1166,1161.442609,-4.557391304,-0.133595499,Pass Mid,1025,1020.73,-4.27,-0.133511512,Pass Mid,115,114.83,-0.17,-0.015858444,Pass Low,26,25.8826087,-0.117391304,-0.02304836,Pass Low
7001-7111,7001,7111,563970,318730,564050,318790,2,80,100,0,2200,74.14,1.12,5.62,64.04,,,,,,,,,,,,,,,,,,,,,
7016-7111,7016,7111,565230,319970,564050,318790,1,96,1710,0,1980,77.6,38.56,102.68,59.95,,,,,,,,,,,,,,,,,,,,,
1117-7500,1117,7500,563260,318170,563260,318190,4,64,25,0,6400,30.58,0.41,1.81,49.69,,,,,,,,,,,,,,,,,,,,,
1087-7501,1087,7501,563310,318230,563320,318240,4,64,30,0,6400,39.78,0.47,2.15,50.13,,,,,,,,,,,,,,,,,,,,,
1127-7502,1127,7502,561860,319650,561890,319550,2,32,100,0,1250,4.13,0,11.25,32,,,,,,,,,,,,,,,,,,,,,
2791-7503,2791,7503,569350,319590,572140,319380,1,80,3090,0,1730,22.95,9.62,148.67,74.82,,,,,,,,,,,,,,,,,,,,,
1322-7503,1322,7503,573150,319280,572140,319380,1,48,1030,0,977,29.7,7.54,84.79,43.73,Calibration,174.3333333,282.9404348,108.6071014,7.182656159,Fail Low,153.7388127,259.16,105.4211873,7.337043334,Fail Low,18.15007623,19.75,1.599923771,0.367531229,Pass Low,2.444444444,4.030434783,1.585990338,0.881454094,Pass Low
1325-7503,1325,7503,569220,316300,572140,319380,1,48,5200,0,450.43,0.35,8.11,398.11,47.02,,,,,,,,,,,,,,,,,,,,,
4007-7505,4007,7505,563310,322090,563410,322090,1,30,100,0,1250,7.13,0,12,30,,,,,,,,,,,,,,,,,,,,,
1003-7506,1003,7506,564150,322360,564180,322090,1,48,290,0,1777.23,10.04,1.32,23.07,45.25,,,,,,,,,,,,,,,,,,,,,
1004-7506,1004,7506,564160,322010,564180,322090,1,48,97,0,1646.36,19.38,1.36,8.63,40.46,,,,,,,,,,,,,,,,,,,,,
7507-7506,7507,7506,564090,322090,564180,322090,1,30,100,0.02,542.8,13.85,7.2,19.2,18.75,,,,,,,,,,,,,,,,,,,,,
7506-7507,7506,7507,564180,322090,564090,322090,1,30,100,0,1250,16.95,0,12,30,,,,,,,,,,,,,,,,,,,,,
1201-1348,1201,1348,564550,322690,564770,323200,m,48,563,m,977,44.04,6.39,48.62,41.69,,,,,,,,,,,,,,,,,,,,,
1202-1314,1202,1314,566790,323030,567240,324520,m,96,1556,m,1980,38.88,6.23,64.58,86.73,,,,,,,,,,,,,,,,,,,,,
1203-1352,1203,1352,566970,323020,567090,323080,m,80,132,m,1980,31.76,0.74,6.68,71.17,,,,,,,,,,,,,,,,,,,,,
1301-1310,1301,1310,568430,337370,568290,335940,m,80,1459,m,1980,5.09,0.44,66.09,79.47,,,,,,,,,,,,,,,,,,,,,
1302-1351,1302,1351,577010,332680,575020,328900,m,80,4408,m,1720,5.8,0.07,198.43,79.97,,,,,,,,,,,,,,,,,,,,,
1303-1318,1303,1318,582740,328270,572840,325680,m,80,10700,m,1980,20.23,29.05,510.55,75.45,,,,,,,,,,,,,,,,,,,,,
1303-2100,1303,2100,582740,328270,591190,330660,m,80,9200,m,1980,11.59,10.24,424.24,78.07,,,,,,,,,,,,,,,,,,,,,
1310-1301,1310,1301,568290,335940,568430,337370,m,80,1459,m,1980,9.33,1.15,66.8,78.63,,,,,,,,,,,,,,,,,,,,,
1310-1311,1310,1311,568290,335940,568410,333670,m,80,2401,m,1980,5.09,0.72,108.76,79.47,,,,,,,,,,,,,,,,,,,,,
1311-1310,1311,1310,568410,333670,568290,335940,m,80,2401,m,1980,9.33,1.89,109.93,78.63,,,,,,,,,,,,,,,,,,,,,
1311-1312,1311,1312,568410,333670,568620,330890,m,80,2814,m,1980,12.47,3.52,130.15,77.84,,,,,,,,,,,,,,,,,,,,,
1312-1311,1312,1311,568620,330890,568410,333670,m,80,2814,m,1980,23.12,9.46,136.09,74.44,,,,,,,,,,,,,,,,,,,,,
1312-1313,1312,1313,568620,330890,567580,326360,m,80,4957,m,1980,26.8,21.1,244.17,73.09,,,,,,,,,,,,,,,,,,,,,
1312-1315,1312,1315,568620,330890,570020,327780,m,64,3965,m,1720,3.26,0,223.03,64,,,,,,,,,,,,,,,,,,,,,
1313-1312,1313,1312,567580,326360,568620,330890,m,80,4957,m,1980,33.5,30.16,253.22,70.47,,,,,,,,,,,,,,,,,,,,,
1313-1314,1313,1314,567580,326360,567240,324520,m,80,1895,m,1980,26.8,8.07,93.34,73.09,Calibration,696.7142857,511.61,-185.1042857,-7.530775824,Fail Low,618.4193074,439.72,-178.6993074,-7.769023644,Fail Low,73.00926406,67.99,-5.019264064,-0.597787211,Pass Low,5.285714286,3.9,-1.385714286,-0.646594827,Pass Low
1313-1315,1313,1315,567580,326360,570020,327780,m,80,2922,m,1720,0.12,0,131.49,80,,,,,,,,,,,,,,,,,,,,,
1314-1202,1314,1202,567240,324520,566790,323030,m,96,1556,m,1980,32.12,3.87,62.22,90.03,,,,,,,,,,,,,,,,,,,,,
